scorer,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000
bodyparts,snout,snout,snout,right-forepaw,right-forepaw,right-forepaw,left-forepaw,left-forepaw,left-forepaw,right-hindpaw,right-hindpaw,right-hindpaw,left-hindpaw,left-hindpaw,left-hindpaw,tail-base,tail-base,tail-base
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1409,495.63726806640625,473.4014892578125,0.9999995231628418,479.9228210449219,443.9091491699219,0.9999991655349731,452.8705749511719,450.1486511230469,0.9999998807907104,462.6905822753906,400.5958557128906,0.9999996423721313,424.647216796875,425.32757568359375,0.9999884366989136,424.3203125,378.5061340332031,0.9999986886978149
1410,496.937255859375,472.62457275390625,0.9999998807907104,479.976318359375,443.8384094238281,0.9999992847442627,452.8844909667969,450.25286865234375,0.9999998807907104,462.74456787109375,400.6807556152344,0.9999996423721313,425.3268127441406,425.7148742675781,0.9999849796295166,424.6026916503906,379.06219482421875,0.9999982118606567
1411,496.8510437011719,471.80517578125,0.9999998807907104,480.0166015625,443.58331298828125,0.9999990463256836,452.32086181640625,449.3888854980469,0.9999998807907104,462.4361572265625,400.62255859375,0.9999996423721313,425.4198303222656,425.7033386230469,0.9999860525131226,424.4576416015625,378.7765197753906,0.9999985694885254
1412,497.7967834472656,469.955322265625,1.0,480.6026306152344,443.4226989746094,0.999998927116394,453.6819763183594,450.601806640625,0.9999997615814209,462.5020446777344,400.7544250488281,0.9999996423721313,425.0472412109375,424.432373046875,0.9999885559082031,424.3662109375,378.40570068359375,0.9999983310699463
1413,499.0326843261719,466.50823974609375,1.0,481.26422119140625,443.9083557128906,0.9999982118606567,453.79180908203125,451.16302490234375,0.9999995231628418,462.458251953125,400.7339172363281,0.9999995231628418,424.8778381347656,424.8005065917969,0.9999841451644897,423.4817199707031,377.5238037109375,0.999998927116394
1414,500.0072937011719,463.18548583984375,0.9999998807907104,480.806640625,444.1784973144531,0.9999971389770508,454.06878662109375,450.78143310546875,0.9999994039535522,462.4900207519531,400.51025390625,0.9999994039535522,424.8192138671875,425.0965576171875,0.9999828338623047,423.5740966796875,377.9951477050781,0.9999991655349731
1415,501.73773193359375,460.3565368652344,0.9999998807907104,480.88714599609375,444.1529541015625,0.9999980926513672,454.761474609375,450.15643310546875,0.9999986886978149,462.25836181640625,400.6553039550781,0.9999995231628418,425.0851135253906,425.0341491699219,0.9999853372573853,423.1043395996094,377.4612731933594,0.9999994039535522
1416,501.4390869140625,460.239013671875,0.9999998807907104,480.5783996582031,443.87347412109375,0.9999979734420776,453.5654602050781,449.9106750488281,0.9999985694885254,461.6692199707031,399.9836730957031,0.9999992847442627,425.2845458984375,429.06048583984375,0.9999940395355225,422.6538391113281,377.5717468261719,0.9999995231628418
1417,503.0328369140625,458.9124755859375,0.9999995231628418,480.63995361328125,443.4801940917969,0.9999979734420776,454.2101135253906,451.018310546875,0.9999994039535522,461.6824035644531,400.111083984375,0.9999994039535522,424.99835205078125,428.3852233886719,0.9999951124191284,422.1024169921875,378.0607604980469,0.9999996423721313
1418,505.2216796875,458.240478515625,0.9999978542327881,481.2099914550781,443.36187744140625,0.9999985694885254,455.1202392578125,451.903076171875,0.9999990463256836,462.10711669921875,400.5914306640625,0.9999995231628418,424.9219970703125,428.89556884765625,0.9999972581863403,421.43707275390625,379.02178955078125,0.9999998807907104
1419,506.0071716308594,457.460205078125,0.999997615814209,480.50384521484375,442.82489013671875,0.9999829530715942,471.4815979003906,457.81768798828125,0.9999890327453613,462.2163391113281,400.596923828125,0.9999995231628418,424.19110107421875,427.2750549316406,0.9999983310699463,421.71612548828125,380.5267639160156,0.9999998807907104
1420,506.64654541015625,456.7749938964844,0.9999973773956299,480.11468505859375,442.66619873046875,0.999972939491272,471.0434265136719,457.791748046875,0.9999957084655762,462.2102355957031,400.5397644042969,0.9999994039535522,424.8503112792969,429.5719299316406,0.9999972581863403,421.2860107421875,381.6786804199219,0.9999997615814209
1421,508.60943603515625,456.1741027832031,0.9999983310699463,480.9024963378906,441.980224609375,0.999984860420227,470.5533752441406,457.216064453125,0.9999961853027344,462.1869201660156,400.69647216796875,0.9999995231628418,425.1581726074219,428.532958984375,0.9999973773956299,421.7530517578125,382.16046142578125,0.9999997615814209
1422,509.02069091796875,456.66998291015625,0.999998927116394,480.80908203125,442.4661560058594,0.9999887943267822,470.6432800292969,457.51885986328125,0.9999969005584717,462.42919921875,400.7025146484375,0.9999994039535522,425.195068359375,428.1246032714844,0.9999974966049194,422.039306640625,383.3380432128906,0.9999997615814209
1423,509.27984619140625,457.78912353515625,0.9999992847442627,481.1922302246094,442.5325622558594,0.9999920129776001,470.4727783203125,457.55859375,0.9999972581863403,462.4157409667969,400.6541442871094,0.9999995231628418,425.05810546875,428.05242919921875,0.9999977350234985,421.66314697265625,382.2601623535156,0.9999997615814209
1424,509.8874206542969,459.3094177246094,0.9999995231628418,481.45989990234375,443.0189208984375,0.9999960660934448,470.67962646484375,457.616455078125,0.9999964237213135,462.3516540527344,400.6084899902344,0.9999996423721313,425.15533447265625,428.50494384765625,0.9999979734420776,422.126953125,383.2228698730469,0.9999997615814209
1425,509.6784362792969,459.7931823730469,0.9999992847442627,481.2340393066406,443.2193603515625,0.9999955892562866,470.63275146484375,457.7488708496094,0.9999973773956299,462.2346496582031,400.383056640625,0.9999995231628418,424.9678955078125,428.53765869140625,0.9999980926513672,421.6811828613281,382.0727233886719,0.9999997615814209
1426,509.9891357421875,460.095458984375,0.9999992847442627,480.6380615234375,443.67803955078125,0.9999946355819702,470.8671569824219,457.4667053222656,0.9999969005584717,462.18267822265625,400.4658508300781,0.9999995231628418,424.9786376953125,428.42523193359375,0.9999979734420776,422.2021484375,382.0811462402344,0.9999996423721313
1427,509.9941711425781,460.083984375,0.9999992847442627,480.7597961425781,443.6956481933594,0.9999947547912598,470.844970703125,457.44091796875,0.9999970197677612,462.16778564453125,400.4696960449219,0.9999995231628418,425.0433654785156,428.4913024902344,0.9999978542327881,422.198974609375,382.1016540527344,0.9999996423721313
1428,508.0439453125,461.3260192871094,0.999998927116394,480.4335632324219,444.90167236328125,0.9999855756759644,471.1838073730469,457.02734375,0.9999947547912598,462.34735107421875,400.8486022949219,0.9999996423721313,424.18609619140625,428.0525817871094,0.9999988079071045,422.2676696777344,382.369384765625,0.9999995231628418
1429,508.1384582519531,461.5185546875,0.9999986886978149,480.3890380859375,444.9843444824219,0.9999873638153076,471.1495361328125,457.0253601074219,0.9999953508377075,462.1543273925781,400.72857666015625,0.9999996423721313,424.33074951171875,427.3368225097656,0.9999982118606567,422.4018249511719,382.4269104003906,0.9999995231628418
1430,508.1598815917969,461.432373046875,0.999998927116394,480.67413330078125,444.389404296875,0.9999862909317017,471.41546630859375,456.8085632324219,0.9999947547912598,462.37823486328125,400.87255859375,0.9999996423721313,424.1422119140625,427.1606140136719,0.9999982118606567,422.3871765136719,382.116943359375,0.9999994039535522
1431,507.7955627441406,460.951904296875,0.9999988079071045,480.6911315917969,444.93408203125,0.9999871253967285,471.2214660644531,456.7323303222656,0.9999951124191284,461.76959228515625,400.2442932128906,0.9999994039535522,424.2748107910156,427.42633056640625,0.9999979734420776,422.5902099609375,383.3795471191406,0.9999995231628418
1432,507.364013671875,460.94482421875,0.9999985694885254,480.85272216796875,444.59307861328125,0.9999797344207764,471.2647399902344,456.837890625,0.999995231628418,461.90240478515625,400.44281005859375,0.9999995231628418,424.3329162597656,427.07904052734375,0.999997615814209,422.72991943359375,383.48675537109375,0.9999995231628418
1433,509.12359619140625,461.665771484375,0.9999980926513672,480.5391540527344,445.2295837402344,0.9999890327453613,471.2583312988281,457.4439697265625,0.9999948740005493,461.498046875,400.022216796875,0.9999994039535522,424.196044921875,428.10797119140625,0.9999985694885254,422.34552001953125,383.8928527832031,0.9999997615814209
1434,509.2977294921875,461.067626953125,0.9999980926513672,480.6695861816406,445.5930480957031,0.9999910593032837,471.29119873046875,457.4183044433594,0.9999954700469971,461.2749938964844,400.0262756347656,0.9999994039535522,424.2451171875,427.68707275390625,0.9999983310699463,422.4447021484375,384.2310485839844,0.9999997615814209
1435,508.5733947753906,460.45989990234375,0.9999984502792358,480.6006774902344,445.6910400390625,0.9999891519546509,471.5567932128906,457.448486328125,0.9999946355819702,461.4354553222656,400.1295471191406,0.9999994039535522,424.5442810058594,427.8212585449219,0.9999982118606567,422.44329833984375,383.8242492675781,0.9999996423721313
1436,508.7425537109375,460.87835693359375,0.9999985694885254,480.5707092285156,445.2675476074219,0.999991774559021,471.5224914550781,458.0783386230469,0.9999963045120239,461.38555908203125,400.0386047363281,0.9999995231628418,424.78271484375,428.1963806152344,0.9999978542327881,422.4808044433594,384.0682678222656,0.9999997615814209
1437,508.8656005859375,460.9529724121094,0.9999985694885254,480.5711669921875,445.2708435058594,0.999991774559021,471.51959228515625,458.0879211425781,0.9999964237213135,461.3751525878906,400.04156494140625,0.9999995231628418,424.76666259765625,428.1993408203125,0.9999978542327881,422.47174072265625,384.06671142578125,0.9999997615814209
1438,508.0260314941406,461.0898132324219,0.9999983310699463,480.2445983886719,444.9137878417969,0.9999808073043823,471.08648681640625,457.9609680175781,0.9999974966049194,461.8370666503906,399.8673095703125,0.9999995231628418,424.226318359375,428.3817443847656,0.9999988079071045,421.8717956542969,383.44146728515625,0.9999997615814209
1439,507.23590087890625,461.882080078125,0.9999974966049194,480.6519470214844,445.2723693847656,0.9999924898147583,470.7995300292969,457.8699645996094,0.9999982118606567,461.8838806152344,400.68463134765625,0.9999997615814209,424.033203125,428.7611389160156,0.9999986886978149,421.68157958984375,383.3954162597656,0.9999998807907104
1440,507.070556640625,462.31024169921875,0.9999977350234985,480.7770690917969,444.4282531738281,0.999993085861206,471.964599609375,457.8499755859375,0.9999964237213135,461.7742004394531,400.0825500488281,0.9999995231628418,424.19049072265625,426.8878173828125,0.9999980926513672,421.329345703125,383.3604431152344,0.9999997615814209
1441,507.5542297363281,462.6676940917969,0.9999984502792358,480.6053161621094,444.2041931152344,0.9999926090240479,472.09576416015625,457.4921875,0.9999963045120239,461.60015869140625,400.2492370605469,0.9999996423721313,424.634765625,426.4200439453125,0.9999971389770508,421.3063049316406,383.2981872558594,0.9999998807907104
1442,506.8634948730469,462.6155090332031,0.9999984502792358,480.9903869628906,444.2165222167969,0.9999945163726807,471.8575744628906,457.79583740234375,0.9999967813491821,461.797119140625,400.3535461425781,0.9999996423721313,424.3013916015625,426.8731384277344,0.9999972581863403,421.9676513671875,383.9508972167969,0.9999998807907104
1443,505.9271545410156,464.4744873046875,0.9999996423721313,480.78717041015625,443.836669921875,0.9999953508377075,471.615966796875,457.79022216796875,0.9999977350234985,462.0797424316406,400.3467102050781,0.9999995231628418,424.3443908691406,426.97271728515625,0.9999972581863403,421.7583923339844,384.1248779296875,0.9999998807907104
1444,505.5457458496094,465.0143127441406,0.9999996423721313,480.71539306640625,443.9062194824219,0.9999920129776001,472.0130310058594,457.8026123046875,0.999996542930603,462.0592956542969,400.6280517578125,0.9999995231628418,424.76751708984375,425.85791015625,0.9999948740005493,421.7234191894531,383.9781799316406,0.9999998807907104
1445,507.97161865234375,465.35968017578125,0.9999997615814209,480.3989562988281,445.2058410644531,0.9999927282333374,471.957763671875,457.554443359375,0.9999971389770508,461.8232116699219,400.1259765625,0.9999995231628418,424.2899475097656,426.25457763671875,0.9999974966049194,421.9091491699219,384.70098876953125,0.9999998807907104
1446,507.857421875,465.92333984375,0.9999998807907104,480.47442626953125,444.98590087890625,0.9999910593032837,471.7991027832031,457.2391662597656,0.9999964237213135,461.5616760253906,400.13067626953125,0.9999995231628418,424.44403076171875,426.1816711425781,0.9999970197677612,421.32452392578125,384.9013671875,0.9999998807907104
1447,508.8133239746094,465.6304626464844,0.9999998807907104,480.4464416503906,444.5670166015625,0.999995231628418,471.6318664550781,457.22772216796875,0.9999970197677612,461.62457275390625,399.7063903808594,0.9999994039535522,424.1816101074219,427.49432373046875,0.9999988079071045,421.7134094238281,385.40887451171875,1.0
1448,508.8234558105469,465.6070556640625,0.9999998807907104,480.462646484375,444.5873107910156,0.9999953508377075,471.62274169921875,457.23504638671875,0.9999971389770508,461.64556884765625,399.7309265136719,0.9999994039535522,424.2151794433594,427.50811767578125,0.9999988079071045,421.8482360839844,385.504150390625,1.0
1449,509.0135803222656,465.3299560546875,0.9999998807907104,480.5278625488281,444.4783630371094,0.9999954700469971,471.74798583984375,457.16461181640625,0.9999964237213135,461.85430908203125,400.03411865234375,0.9999994039535522,424.3280334472656,427.4892272949219,0.9999983310699463,421.8312072753906,385.7318115234375,0.9999998807907104
1450,509.5550231933594,464.88970947265625,0.9999997615814209,480.695068359375,444.85272216796875,0.9999948740005493,471.33270263671875,457.6747131347656,0.9999971389770508,461.778076171875,399.9100036621094,0.9999995231628418,424.3705749511719,427.0707092285156,0.9999978542327881,422.0505065917969,385.91278076171875,0.9999998807907104
1451,509.8917236328125,464.9519348144531,0.9999996423721313,480.69085693359375,444.4983825683594,0.9999964237213135,471.9603576660156,457.6169738769531,0.9999957084655762,461.2594299316406,399.4332580566406,0.9999991655349731,424.3777160644531,428.2496032714844,0.9999983310699463,422.176025390625,386.4715576171875,0.9999998807907104
1452,510.2708740234375,464.5906982421875,0.9999995231628418,482.025390625,443.1811828613281,0.9999921321868896,471.8173522949219,456.83782958984375,0.9999946355819702,461.7841491699219,400.0190124511719,0.9999994039535522,424.39959716796875,427.3826904296875,0.9999977350234985,421.9186096191406,386.495361328125,0.9999998807907104
1453,510.6968688964844,464.0951232910156,0.9999994039535522,482.09906005859375,442.87115478515625,0.9999897480010986,472.0729064941406,457.06353759765625,0.999995231628418,461.77130126953125,400.0433654785156,0.9999994039535522,424.4082336425781,427.6791687011719,0.999997615814209,422.19873046875,386.54742431640625,0.9999998807907104
1454,511.17230224609375,464.3350830078125,0.9999997615814209,481.5724182128906,442.3995056152344,0.9999834299087524,472.1319885253906,457.28759765625,0.9999961853027344,461.95458984375,400.1116943359375,0.9999995231628418,424.2445068359375,428.04730224609375,0.9999983310699463,421.99578857421875,386.5877380371094,0.9999998807907104
1455,511.3700256347656,464.3511047363281,0.9999998807907104,481.9273681640625,442.38287353515625,0.9999829530715942,471.97021484375,457.4553527832031,0.9999973773956299,461.709228515625,399.5814208984375,0.9999995231628418,424.0528259277344,427.78875732421875,0.9999984502792358,421.7063293457031,386.8292541503906,0.9999998807907104
1456,513.1389770507812,465.504638671875,1.0,480.7479553222656,443.60906982421875,0.9999837875366211,472.0426025390625,457.7128601074219,0.9999978542327881,462.1556701660156,399.6556396484375,0.9999995231628418,422.85577392578125,426.68255615234375,0.9999986886978149,423.4118957519531,390.7167663574219,0.9999974966049194
1457,516.2337646484375,470.3414001464844,1.0,481.7470703125,444.5172424316406,0.9999668598175049,472.3250427246094,457.7165832519531,0.999998927116394,465.3501281738281,402.18511962890625,0.9999997615814209,426.8410949707031,430.8752746582031,0.9999972581863403,434.79266357421875,405.71502685546875,0.9999978542327881
1458,516.2352905273438,470.3280334472656,1.0,481.689453125,444.5390625,0.9999691247940063,472.29486083984375,457.73272705078125,0.9999990463256836,465.3396911621094,402.1795959472656,0.9999997615814209,426.89654541015625,430.95989990234375,0.999997615814209,434.8153381347656,405.80035400390625,0.9999978542327881
1459,516.8576049804688,476.2597961425781,0.9999996423721313,485.0429992675781,446.19488525390625,0.9999551773071289,472.8485412597656,458.95343017578125,0.9999967813491821,490.35260009765625,431.5880126953125,0.99998939037323,434.16986083984375,438.5354919433594,0.9999966621398926,439.327880859375,406.0979919433594,0.9999988079071045
1460,516.6068725585938,479.8238525390625,0.9999996423721313,485.0605773925781,446.9375,0.9999736547470093,474.51177978515625,457.8863525390625,0.9999834299087524,487.99444580078125,434.10540771484375,0.9999992847442627,453.1555480957031,457.57122802734375,0.9999985694885254,440.6212158203125,405.9365539550781,0.9999985694885254
1461,512.484619140625,478.5177917480469,0.9999972581863403,484.7034912109375,449.9878845214844,0.9987512826919556,474.92578125,461.057861328125,0.9999938011169434,486.0595397949219,433.9924621582031,0.9999998807907104,452.2882080078125,459.6616516113281,0.9999974966049194,441.8477783203125,411.1678161621094,0.9999955892562866
1462,508.5854797363281,478.3354187011719,0.9999920129776001,491.8292236328125,455.70648193359375,0.8617304563522339,473.9219665527344,460.51739501953125,0.999996542930603,486.6639709472656,434.9756164550781,0.9999998807907104,452.7352294921875,460.2551574707031,0.9999939203262329,441.4820251464844,411.3196105957031,0.9999979734420776
1463,504.8783264160156,476.7507019042969,0.9999934434890747,497.0224304199219,458.9389953613281,0.9997920393943787,473.9123229980469,460.1597900390625,0.9999940395355225,486.83795166015625,435.521240234375,0.9999998807907104,452.4817810058594,459.458740234375,0.9999957084655762,441.37725830078125,410.2796630859375,0.999996542930603
1464,504.66455078125,474.3464050292969,0.999987006187439,498.1556701660156,458.5401306152344,0.999660849571228,475.127685546875,460.27587890625,0.9999955892562866,486.1268005371094,434.1185607910156,0.9999998807907104,453.60919189453125,460.23431396484375,0.9999954700469971,441.7434997558594,411.466796875,0.9999939203262329
1465,504.2372741699219,475.319580078125,0.9999737739562988,497.401123046875,459.1181640625,0.999841570854187,474.5059509277344,460.9708557128906,0.9999936819076538,486.0558776855469,434.4778747558594,0.9999998807907104,452.9876708984375,461.30535888671875,0.9999964237213135,442.1943664550781,412.6794128417969,0.9999961853027344
1466,504.1243591308594,475.4177551269531,0.999972939491272,497.0641784667969,460.4546813964844,0.9999074935913086,476.15185546875,463.4775390625,0.9999916553497314,486.5991516113281,435.3441467285156,0.9999998807907104,452.9136962890625,461.5130310058594,0.9999972581863403,443.0041198730469,412.52142333984375,0.9999971389770508
1467,501.8838806152344,477.6534423828125,0.9999744892120361,495.3274841308594,463.4446716308594,0.9999386072158813,476.1541748046875,468.7557373046875,0.9999986886978149,486.7750244140625,435.1071472167969,0.9999997615814209,453.6854248046875,461.55084228515625,0.9999938011169434,442.84552001953125,413.26409912109375,0.9999971389770508
1468,497.1828918457031,478.2524719238281,0.999861478805542,495.1357116699219,464.8434753417969,0.9999957084655762,473.9906921386719,472.09466552734375,0.999997615814209,486.8930358886719,435.8337707519531,0.9999998807907104,453.3807373046875,459.8667907714844,0.9999985694885254,442.69189453125,412.6705017089844,0.9999969005584717
1469,490.7005310058594,481.84539794921875,0.9994346499443054,494.1545104980469,468.4474792480469,0.9999994039535522,473.42169189453125,474.05609130859375,0.9999943971633911,486.94219970703125,434.9283447265625,0.9999998807907104,453.25286865234375,459.67626953125,0.9999994039535522,442.0884094238281,412.08856201171875,0.999996542930603
1470,484.444580078125,483.3702392578125,0.999866247177124,490.8206787109375,469.92578125,0.9999985694885254,470.64288330078125,475.3552551269531,0.9999892711639404,486.81634521484375,435.54107666015625,0.9999998807907104,452.8055419921875,459.7774963378906,0.9999994039535522,441.4424743652344,410.1861572265625,0.9999972581863403
1471,215.32000732421875,679.2811889648438,0.9958375692367554,487.3784484863281,473.3475036621094,0.9998611211776733,468.90533447265625,474.5953674316406,0.9999985694885254,486.96502685546875,435.19012451171875,1.0,452.2977294921875,459.7372741699219,0.9999995231628418,443.512939453125,410.0020751953125,0.9999985694885254
1472,467.8337097167969,487.954833984375,0.9999172687530518,484.41680908203125,474.22589111328125,0.9999856948852539,468.68170166015625,474.5157165527344,0.9996814727783203,487.14532470703125,435.5107727050781,0.9999998807907104,452.10003662109375,459.8316955566406,0.9999991655349731,443.2783508300781,409.9683532714844,0.9999984502792358
1473,465.0165100097656,488.4871826171875,0.999832272529602,481.69476318359375,476.7627868652344,0.9999924898147583,469.12054443359375,478.338623046875,0.9991627931594849,486.63519287109375,435.79302978515625,0.9999998807907104,452.8594970703125,460.8273620605469,0.9999986886978149,443.71099853515625,409.9642333984375,0.9999982118606567
1474,464.9320068359375,492.3524169921875,0.9999914169311523,480.7769775390625,476.796875,0.9999912977218628,466.9602966308594,479.98565673828125,0.999961256980896,486.8143005371094,435.4205627441406,0.9999998807907104,452.89556884765625,460.7422180175781,0.9999984502792358,444.0091247558594,409.6698303222656,0.9999978542327881
1475,462.69635009765625,494.5779113769531,0.9999767541885376,479.1896057128906,478.12408447265625,0.998778760433197,466.615234375,480.01904296875,0.999977707862854,486.7542419433594,435.50335693359375,0.9999998807907104,453.687255859375,462.14453125,0.9999961853027344,443.833984375,409.598876953125,0.9999979734420776
1476,461.7456970214844,494.92449951171875,0.9999581575393677,475.3921203613281,478.3315734863281,0.9937883019447327,465.7314453125,479.2118225097656,0.9999587535858154,487.23382568359375,435.67401123046875,0.9999998807907104,454.0789489746094,461.9495849609375,0.9999947547912598,444.3229064941406,410.1713562011719,0.9999982118606567
1477,458.83270263671875,494.2214660644531,0.9999914169311523,475.7742004394531,479.8188171386719,0.9998952150344849,466.3157653808594,479.46368408203125,0.9999868869781494,487.3484191894531,435.3571472167969,0.9999998807907104,454.850830078125,464.01947021484375,0.9999942779541016,444.20654296875,410.33502197265625,0.9999983310699463
1478,456.9235534667969,493.9285583496094,0.9999841451644897,471.76361083984375,481.8805847167969,0.9997768998146057,464.8964538574219,479.3224792480469,0.9999850988388062,487.3439025878906,435.83245849609375,0.9999998807907104,453.59552001953125,464.5838623046875,0.9999986886978149,442.7835998535156,411.1575012207031,0.999998927116394
1479,215.85940551757812,679.1455688476562,0.9942060112953186,470.0915222167969,484.2467346191406,0.9992677569389343,463.63739013671875,480.84161376953125,0.9998900890350342,487.261962890625,435.9437561035156,0.9999998807907104,453.23846435546875,461.82977294921875,0.9999979734420776,444.0687255859375,410.7872619628906,0.9999985694885254
1480,448.51605224609375,495.1190490722656,0.9999804496765137,468.35089111328125,485.81317138671875,0.9995842576026917,459.4368591308594,481.8092346191406,0.9998631477355957,487.3502502441406,435.8688659667969,0.9999998807907104,453.4163513183594,461.4130554199219,0.9999986886978149,445.5373840332031,410.9590148925781,0.9999972581863403
1481,447.8758239746094,499.72515869140625,0.9999880790710449,467.9299011230469,487.4501953125,0.9999172687530518,461.4662780761719,486.03192138671875,0.9992802739143372,487.7491149902344,435.7499084472656,0.9999998807907104,450.16400146484375,461.9410705566406,0.9999984502792358,446.575927734375,411.78973388671875,0.9999957084655762
1482,444.3304443359375,505.30908203125,0.9999884366989136,465.7691650390625,490.8003845214844,0.9999814033508301,455.3642883300781,487.56060791015625,0.9988375306129456,487.70355224609375,435.6419677734375,0.9999998807907104,447.2247314453125,464.6441955566406,0.9999942779541016,448.70977783203125,412.1305236816406,0.9999988079071045
1483,438.81854248046875,509.69610595703125,0.9999237060546875,462.19122314453125,496.0263671875,0.9997918009757996,454.41851806640625,488.5107116699219,0.9925211071968079,487.2660827636719,435.9959411621094,0.9999998807907104,451.36224365234375,461.50274658203125,0.9999890327453613,451.006591796875,412.63671875,0.999998927116394
1484,433.74688720703125,512.0321044921875,0.9999598264694214,460.69598388671875,498.49200439453125,0.9999971389770508,450.1700744628906,486.2554626464844,0.9929507970809937,486.76934814453125,435.5327453613281,0.9999998807907104,451.3143615722656,461.1258544921875,0.999966025352478,454.13623046875,412.7910461425781,0.9999985694885254
1485,433.94183349609375,515.304443359375,0.9999878406524658,460.3809814453125,499.5095520019531,0.999998927116394,445.07757568359375,480.0053405761719,0.9986206293106079,486.96551513671875,435.5685729980469,0.9999998807907104,451.73516845703125,460.4168701171875,0.999976396560669,457.8592529296875,413.43060302734375,0.9999814033508301
1486,437.3410949707031,517.9182739257812,0.9999980926513672,460.8167724609375,501.3597106933594,0.9999995231628418,448.7928771972656,484.51934814453125,0.9937602877616882,487.563232421875,435.8180847167969,0.9999997615814209,451.9200134277344,460.549072265625,0.999992847442627,459.4869079589844,412.9266357421875,0.9999903440475464
1487,440.96759033203125,521.8433837890625,0.9999886751174927,459.5509033203125,501.63079833984375,0.9999995231628418,448.17156982421875,485.5246276855469,0.9980942606925964,488.0267333984375,435.95257568359375,0.9999996423721313,451.5750732421875,460.37274169921875,0.9999966621398926,460.7642822265625,414.062255859375,0.9999885559082031
1488,442.4032287597656,523.2360229492188,0.9995604157447815,459.80487060546875,501.347900390625,0.9999994039535522,447.90545654296875,479.6251220703125,0.999663233757019,487.2417297363281,434.80810546875,0.9999997615814209,451.99188232421875,460.18170166015625,0.9999974966049194,461.37225341796875,415.3162536621094,0.9999942779541016
1489,439.92205810546875,522.7252197265625,0.9996665716171265,458.5693054199219,501.13739013671875,0.999997615814209,443.29949951171875,483.28997802734375,0.9999281167984009,487.37481689453125,435.1222839355469,0.9999997615814209,451.560791015625,460.1836853027344,0.999997615814209,460.60162353515625,415.6583251953125,0.9999969005584717
1490,439.59820556640625,524.1072998046875,0.9999650716781616,458.24334716796875,502.8517150878906,0.9999996423721313,435.29351806640625,486.0250549316406,0.9999943971633911,487.6637878417969,435.2503967285156,0.9999996423721313,451.55303955078125,457.74591064453125,0.9999972581863403,461.00970458984375,415.9605712890625,0.9999972581863403
1491,437.2039489746094,525.41796875,0.999990701675415,458.6883850097656,502.51947021484375,0.9999996423721313,438.62652587890625,496.1102294921875,0.999984622001648,486.53436279296875,434.3326721191406,0.9999997615814209,451.7645263671875,458.465576171875,0.9999959468841553,460.1142883300781,417.3006896972656,0.9999988079071045
1492,432.8876953125,529.2671508789062,0.999996542930603,458.1087951660156,502.28692626953125,0.9999995231628418,439.0749206542969,497.0158996582031,0.9999918937683105,488.3819885253906,436.007568359375,0.9999995231628418,451.1929016113281,458.470458984375,0.9999942779541016,461.900390625,418.8774108886719,0.9999988079071045
1493,429.1941833496094,530.843994140625,0.9999969005584717,457.2655029296875,501.68975830078125,0.9999991655349731,438.16326904296875,497.38555908203125,0.9999978542327881,489.1947021484375,442.270263671875,0.9999923706054688,451.50836181640625,458.3412780761719,0.9999934434890747,463.7752990722656,421.84765625,0.9999961853027344
1494,429.3240051269531,531.7559814453125,0.9999951124191284,456.73529052734375,501.6706237792969,0.9999994039535522,438.84228515625,497.7147216796875,0.999997615814209,487.9150695800781,467.140625,0.9999996423721313,451.666259765625,459.8161926269531,0.9999969005584717,467.2565612792969,423.93853759765625,0.999997615814209
1495,429.9998779296875,531.3347778320312,0.9999943971633911,456.1315612792969,500.8077392578125,0.9999994039535522,438.6439514160156,496.9329833984375,0.9999979734420776,488.80401611328125,469.266357421875,0.9999996423721313,451.6393737792969,459.6340637207031,0.9999971389770508,470.1089782714844,423.66650390625,0.9999948740005493
1496,431.88299560546875,530.7030029296875,0.9999982118606567,456.44757080078125,501.1380920410156,0.9999996423721313,437.8397521972656,496.342529296875,0.9999982118606567,489.7340393066406,470.28363037109375,0.9999996423721313,451.9854736328125,459.7810363769531,0.9999974966049194,470.1559753417969,424.91412353515625,0.9999973773956299
