scorer,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000
bodyparts,snout,snout,snout,right-forepaw,right-forepaw,right-forepaw,left-forepaw,left-forepaw,left-forepaw,right-hindpaw,right-hindpaw,right-hindpaw,left-hindpaw,left-hindpaw,left-hindpaw,tail-base,tail-base,tail-base
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
8,509.0384216308594,181.61993408203125,1.0,482.1517333984375,162.3296356201172,0.9999990463256836,474.1131896972656,180.76173400878906,0.9999994039535522,444.056640625,151.16807556152344,0.9999997615814209,429.859130859375,194.901611328125,0.9999997615814209,401.6925048828125,166.60842895507812,1.0
9,509.105712890625,181.6188507080078,1.0,482.2604064941406,162.3457489013672,0.9999990463256836,473.2545471191406,181.304931640625,0.9999994039535522,443.94049072265625,151.20147705078125,0.9999997615814209,429.8360290527344,194.9202117919922,0.9999997615814209,401.8604736328125,166.6217041015625,1.0
10,507.5567321777344,179.17355346679688,1.0,482.05718994140625,161.5905303955078,0.9999990463256836,473.1859436035156,181.2822723388672,0.9999996423721313,444.16326904296875,151.29342651367188,0.9999997615814209,429.4707946777344,194.4163818359375,0.9999997615814209,401.72430419921875,167.0785675048828,0.9999998807907104
11,505.0513610839844,178.06838989257812,0.9999997615814209,481.2062683105469,161.97317504882812,0.9999990463256836,473.09625244140625,181.25088500976562,0.9999997615814209,444.88824462890625,151.48973083496094,0.9999997615814209,429.50732421875,193.99063110351562,0.9999998807907104,400.760986328125,169.2210235595703,0.9999997615814209
12,500.9663391113281,170.95159912109375,0.9999998807907104,479.6326599121094,161.6088104248047,0.9999922513961792,472.6175231933594,179.83509826660156,0.9999998807907104,445.07781982421875,151.2096405029297,0.9999997615814209,429.3755187988281,194.11984252929688,0.9999997615814209,401.3197937011719,172.8979034423828,0.9999997615814209
13,502.5106201171875,171.5361785888672,0.9999996423721313,480.6063232421875,161.74139404296875,0.999997615814209,472.24462890625,179.4442138671875,0.9999998807907104,445.1864013671875,151.17897033691406,0.9999998807907104,429.8116760253906,194.63372802734375,0.9999997615814209,401.2511291503906,172.83441162109375,0.9999997615814209
14,503.1485900878906,172.71234130859375,0.9999995231628418,482.46624755859375,161.66477966308594,0.9999986886978149,471.9423828125,179.100830078125,0.9999998807907104,445.287109375,151.14834594726562,0.9999998807907104,429.6234130859375,193.8325958251953,0.9999996423721313,402.9141540527344,171.72653198242188,0.9999998807907104
15,505.5065612792969,173.50648498535156,0.9999982118606567,483.4690246582031,161.8741455078125,0.9999992847442627,471.93341064453125,179.5061492919922,0.9999998807907104,445.38031005859375,150.8672332763672,0.9999998807907104,429.6617736816406,193.9902801513672,0.9999997615814209,404.593994140625,169.65640258789062,0.9999998807907104
16,508.0644836425781,170.42698669433594,0.9999991655349731,486.7085266113281,161.80184936523438,0.9999994039535522,472.7749328613281,179.43263244628906,0.9999996423721313,445.4877014160156,151.02818298339844,0.9999997615814209,428.65771484375,193.48597717285156,0.9999996423721313,404.67877197265625,168.18988037109375,0.9999998807907104
17,512.161865234375,169.27127075195312,0.9999997615814209,487.98016357421875,162.73605346679688,0.9999996423721313,472.1609802246094,179.40017700195312,0.9999997615814209,444.6786804199219,151.62417602539062,0.9999996423721313,429.0257873535156,193.4213409423828,0.9999996423721313,405.1307678222656,168.3447723388672,0.9999998807907104
