scorer,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000
8,614.9369506835938,237.85609436035156,0.9991915822029114,628.0216064453125,215.15679931640625,0.8978300094604492,613.615966796875,190.77085876464844,0.9999982118606567,683.6443481445312,200.643310546875,0.9999984502792358,646.9035034179688,161.14651489257812,0.9999998807907104,676.5896606445312,172.38890075683594,0.9999998807907104
9,614.9109497070312,237.86146545410156,0.9990897178649902,628.1160888671875,215.02528381347656,0.9043117165565491,613.6453247070312,190.77386474609375,0.9999982118606567,683.6567993164062,200.571533203125,0.9999985694885254,646.9010620117188,161.10635375976562,0.9999998807907104,676.5440063476562,172.26524353027344,0.9999998807907104
10,613.2574462890625,242.5188446044922,0.9985824823379517,629.6657104492188,212.29031372070312,0.6991263031959534,613.9630737304688,190.9872589111328,0.9999982118606567,683.4611206054688,200.12005615234375,0.9999991655349731,647.58837890625,160.7664031982422,0.9999998807907104,675.6371459960938,172.01129150390625,1.0
11,613.4436645507812,248.688232421875,0.2814859449863434,636.688232421875,216.6878204345703,0.9938873648643494,613.2596435546875,193.3395538330078,0.9999669790267944,682.1402587890625,199.24647521972656,0.9999997615814209,646.818603515625,160.8007049560547,0.9999998807907104,675.0706787109375,172.97296142578125,1.0
12,611.601318359375,258.3936767578125,0.9981285929679871,641.0589599609375,214.9541473388672,0.9999916553497314,612.6464233398438,223.68792724609375,0.9999970197677612,664.8468017578125,209.5643768310547,0.9999992847442627,647.6160278320312,161.6072235107422,0.9999998807907104,668.6834106445312,171.66046142578125,0.9999985694885254
13,608.5540161132812,259.5320739746094,0.9998190999031067,641.1348876953125,216.73904418945312,0.9999958276748657,612.285400390625,224.1101837158203,0.9999842643737793,663.533447265625,210.7645721435547,0.9999998807907104,645.5037841796875,163.68052673339844,1.0,665.959228515625,174.25546264648438,0.9999972581863403
14,611.1097412109375,262.1365966796875,0.9999592304229736,640.0823364257812,220.5890350341797,0.9999874830245972,613.7972412109375,223.69219970703125,0.9998729228973389,663.2160034179688,211.40789794921875,0.9999998807907104,645.0564575195312,165.56036376953125,0.9999998807907104,664.44287109375,175.23040771484375,0.999997615814209
15,612.8575439453125,267.1404113769531,0.9894214868545532,634.5243530273438,247.53004455566406,0.9999690055847168,611.2178955078125,225.51123046875,0.9999629259109497,663.9114990234375,211.63397216796875,0.9999995231628418,639.9342651367188,170.41567993164062,0.9999785423278809,661.681396484375,176.07550048828125,0.9999994039535522
16,614.195068359375,269.228271484375,0.7459864020347595,633.191162109375,253.1081085205078,0.9999383687973022,612.2637939453125,225.87266540527344,0.9996552467346191,664.8289794921875,212.74954223632812,0.9999995231628418,619.7293090820312,186.30149841308594,0.9999910593032837,657.4483642578125,176.37225341796875,0.9999998807907104
17,612.342041015625,272.79351806640625,0.00561183737590909,631.53662109375,249.88401794433594,0.9871163964271545,613.5870361328125,225.03927612304688,0.999984622001648,664.2219848632812,212.08209228515625,0.9999992847442627,614.9588012695312,193.02371215820312,0.9999998807907104,652.3326416015625,175.97164916992188,0.9999995231628418
18,611.1394653320312,273.46710205078125,0.18380160629749298,629.7556762695312,252.15147399902344,0.9999557733535767,611.8289794921875,225.3098602294922,0.9999984502792358,664.2897338867188,211.1618194580078,0.9999995231628418,614.2584838867188,192.11109924316406,0.9999998807907104,651.9036865234375,176.41592407226562,0.9999997615814209
19,611.1077880859375,273.4093933105469,0.2353045791387558,629.6256103515625,252.1201171875,0.9999631643295288,611.8141479492188,225.384765625,0.9999986886978149,664.2587280273438,211.14743041992188,0.9999995231628418,614.2447509765625,192.1248321533203,0.9999998807907104,651.876708984375,176.43984985351562,0.9999997615814209
20,617.9517822265625,274.4870300292969,0.9999524354934692,627.8123779296875,253.18869018554688,0.999996542930603,611.5631103515625,225.45489501953125,0.9999998807907104,664.5696411132812,211.42129516601562,0.9999994039535522,612.7305908203125,191.4689178466797,0.9999997615814209,652.0348510742188,177.79055786132812,0.9999998807907104
21,623.9456787109375,274.4037170410156,0.9999992847442627,627.9097900390625,254.57275390625,0.9999988079071045,611.1300048828125,225.8302001953125,0.9999998807907104,664.9471435546875,212.22402954101562,0.9999994039535522,613.002197265625,191.10214233398438,0.9999995231628418,651.9541625976562,177.36244201660156,0.9999997615814209
22,627.6288452148438,275.9351501464844,0.9999974966049194,628.6513061523438,253.97682189941406,0.9999959468841553,611.5237426757812,225.449951171875,0.9999998807907104,664.6118774414062,211.22418212890625,0.9999991655349731,613.5238037109375,190.91165161132812,0.9999995231628418,651.9563598632812,176.8351593017578,0.9999997615814209
23,631.7311401367188,276.57281494140625,0.9999985694885254,629.3427734375,253.9576873779297,0.9999973773956299,611.1920776367188,225.88473510742188,0.9999998807907104,664.4227294921875,211.21121215820312,0.9999995231628418,613.7681274414062,190.9287109375,0.9999996423721313,651.7105102539062,176.98663330078125,0.9999997615814209
24,637.0995483398438,281.44921875,0.9999856948852539,629.365234375,254.15846252441406,0.9999983310699463,610.6958618164062,227.04940795898438,0.9999996423721313,664.693359375,212.23037719726562,0.9999991655349731,613.8157958984375,190.8257598876953,0.9999995231628418,651.1292114257812,177.60459899902344,0.9999997615814209
25,637.1052856445312,280.3066711425781,0.9999936819076538,629.4802856445312,253.39393615722656,0.9999971389770508,611.8494262695312,227.64027404785156,0.9999997615814209,664.6995239257812,211.65982055664062,0.9999990463256836,613.828125,190.70004272460938,0.9999995231628418,651.1611938476562,177.79852294921875,0.9999997615814209
26,637.8065185546875,282.0957946777344,0.9999639987945557,629.4844970703125,253.0680694580078,0.9999980926513672,611.1990356445312,228.01907348632812,0.9999997615814209,664.817626953125,211.81959533691406,0.9999990463256836,613.4954833984375,190.85574340820312,0.9999995231628418,650.8146362304688,178.06663513183594,0.9999997615814209
27,635.0703125,285.567138671875,0.9999951124191284,628.4259643554688,253.01019287109375,0.999998927116394,610.4523315429688,228.9615936279297,0.9999997615814209,664.9522705078125,212.4586181640625,0.9999991655349731,613.7994384765625,190.89712524414062,0.9999996423721313,650.6150512695312,178.41127014160156,0.9999997615814209
28,633.9658813476562,287.8984680175781,0.9999964237213135,629.3241577148438,253.69049072265625,0.9999991655349731,609.4886474609375,233.2308349609375,0.9999992847442627,664.6754760742188,212.85345458984375,0.999998927116394,613.5374145507812,191.2930145263672,0.9999994039535522,650.3295288085938,178.8988800048828,0.9999997615814209
29,631.6815795898438,294.4358825683594,0.9999970197677612,629.4066772460938,252.5868377685547,0.9999971389770508,614.194580078125,251.8045654296875,0.9999964237213135,664.2360229492188,212.12451171875,0.9999996423721313,613.1680297851562,191.45199584960938,0.9999997615814209,649.2798461914062,181.4656219482422,0.9999995231628418
30,631.703125,294.4463195800781,0.9999971389770508,629.3844604492188,252.6195068359375,0.9999971389770508,614.1441650390625,251.7329559326172,0.9999961853027344,664.23828125,212.11383056640625,0.9999996423721313,613.1824340820312,191.4306182861328,0.9999997615814209,649.269287109375,181.47547912597656,0.9999995231628418
31,630.6145629882812,298.1241760253906,0.9999942779541016,627.47265625,255.25851440429688,0.9999969005584717,616.7302856445312,261.25244140625,0.9999840259552002,663.8727416992188,212.83824157714844,0.9999996423721313,613.3883056640625,192.27174377441406,0.9999998807907104,647.6989135742188,184.4371337890625,0.9999992847442627
32,626.5595092773438,296.85015869140625,0.9999996423721313,627.3161010742188,256.17376708984375,0.9999979734420776,614.2286376953125,261.0159912109375,0.9999599456787109,663.8598022460938,214.64491271972656,0.9999994039535522,613.7513427734375,192.72080993652344,0.9999998807907104,646.100341796875,184.97291564941406,0.9999997615814209
33,621.039794921875,302.37310791015625,0.9999942779541016,627.5533447265625,256.5746765136719,0.999997615814209,614.4255981445312,261.28033447265625,0.9998522996902466,662.3201293945312,213.464599609375,0.9999998807907104,613.5529174804688,192.91665649414062,0.9999998807907104,644.6744384765625,186.0543975830078,0.9999998807907104
34,618.8583374023438,302.77197265625,0.9999899864196777,626.73974609375,256.8970947265625,0.9999986886978149,613.4926147460938,261.5810241699219,0.9997681975364685,661.0143432617188,213.81332397460938,0.9999998807907104,613.5983276367188,193.43313598632812,1.0,644.8572387695312,189.22605895996094,0.9999998807907104
35,619.3555297851562,301.0723571777344,0.9996840953826904,626.0337524414062,255.9012451171875,0.9999983310699463,613.1808471679688,260.6699523925781,0.9988070726394653,660.6400756835938,214.62022399902344,0.9999998807907104,613.31982421875,193.61175537109375,1.0,644.8334350585938,191.28292846679688,0.9999996423721313
36,611.1343994140625,302.6002502441406,0.9999920129776001,624.61767578125,258.2146911621094,0.9999996423721313,608.778564453125,263.43243408203125,0.9972283244132996,654.4364013671875,235.1803741455078,0.9999979734420776,613.8975219726562,193.53744506835938,1.0,644.8677368164062,192.51528930664062,0.9999998807907104
37,614.1165161132812,300.9165344238281,0.9856055378913879,623.8067016601562,258.5124206542969,0.999998927116394,608.1414184570312,262.274658203125,0.9906920790672302,655.1172485351562,236.39108276367188,0.9999986886978149,616.5836181640625,194.1531219482422,1.0,648.1304321289062,194.89981079101562,0.9999998807907104
38,615.1951293945312,295.34136962890625,0.9632224440574646,623.8222045898438,258.2607421875,0.9999986886978149,613.7380981445312,259.86541748046875,0.9872376918792725,655.5247192382812,237.5148162841797,0.9999988079071045,616.8017578125,193.41192626953125,0.9999998807907104,651.7914428710938,194.52906799316406,0.9999998807907104
39,614.6257934570312,291.0696716308594,0.9990457892417908,624.277099609375,258.1264953613281,0.9999983310699463,615.3192749023438,259.50347900390625,0.9901366233825684,655.3240966796875,236.07855224609375,0.9999986886978149,616.2550048828125,193.89686584472656,1.0,653.2440185546875,193.85696411132812,0.9999998807907104
40,614.5548706054688,291.0342712402344,0.999128520488739,624.296875,258.1323547363281,0.9999984502792358,615.3381958007812,259.50872802734375,0.9903380274772644,655.336669921875,236.05831909179688,0.9999986886978149,616.3147583007812,193.92974853515625,1.0,653.2360229492188,193.9014129638672,0.9999998807907104
41,612.96630859375,289.0438537597656,0.9993020296096802,624.634521484375,257.6453552246094,0.9999988079071045,614.1583251953125,258.5700988769531,0.9943735599517822,655.4064331054688,235.95761108398438,0.9999990463256836,616.2953491210938,193.41204833984375,1.0,653.7031860351562,193.9871826171875,0.9999998807907104
42,606.8179321289062,283.455078125,0.9999983310699463,624.0606079101562,258.2624816894531,0.9999980926513672,615.0592651367188,259.3777770996094,0.9997854828834534,655.0269775390625,236.73233032226562,0.9999992847442627,616.358154296875,193.13717651367188,0.9999998807907104,654.0114135742188,194.18319702148438,0.9999997615814209
43,600.0173950195312,279.53369140625,0.9999983310699463,624.717529296875,255.60223388671875,0.9999988079071045,607.8582763671875,251.771484375,0.9999990463256836,655.0222778320312,236.8637237548828,0.9999994039535522,616.1238403320312,192.9452667236328,1.0,655.2542724609375,193.29937744140625,0.9999998807907104
44,597.2654418945312,281.5933532714844,0.999992847442627,624.5565185546875,255.1005859375,0.999998927116394,607.7694702148438,248.2651824951172,0.999987006187439,654.864013671875,236.5515899658203,0.9999992847442627,615.2622680664062,191.78077697753906,1.0,656.25830078125,192.52859497070312,0.9999998807907104
45,596.5598754882812,281.60748291015625,0.9919387698173523,623.9725952148438,254.73468017578125,0.9999959468841553,610.1390380859375,248.63479614257812,0.9999971389770508,654.889892578125,236.30892944335938,0.9999992847442627,614.9256591796875,191.61126708984375,1.0,655.8419799804688,193.25889587402344,1.0
46,594.816650390625,282.36956787109375,0.8495163917541504,624.2279052734375,254.6470947265625,0.9999842643737793,611.7625732421875,249.2606201171875,0.9999947547912598,655.1448974609375,236.1288604736328,0.999998927116394,614.9121704101562,192.16322326660156,1.0,655.4483642578125,193.5330047607422,0.9999998807907104
47,593.7421875,282.4629211425781,0.5318503379821777,625.1703491210938,254.16656494140625,0.9999959468841553,610.4010620117188,248.2633056640625,0.9999877214431763,655.06005859375,236.3875274658203,0.999998927116394,615.0333862304688,191.75372314453125,1.0,655.596923828125,193.83766174316406,0.9999998807907104
48,594.6708374023438,282.8262023925781,0.878382682800293,625.0693359375,255.33786010742188,0.9999758005142212,612.5047607421875,247.9330596923828,0.9999935626983643,655.3609008789062,236.63385009765625,0.9999988079071045,614.4353637695312,191.66107177734375,1.0,655.718994140625,192.87904357910156,0.9999998807907104
49,595.9841918945312,279.177490234375,0.0767223984003067,623.8359985351562,254.52601623535156,0.9999423027038574,612.635009765625,249.2993621826172,0.9999798536300659,655.1929931640625,235.05967712402344,0.999997615814209,614.2937622070312,191.7023162841797,1.0,654.8838500976562,192.76185607910156,0.9999998807907104
50,593.1024169921875,282.25189208984375,0.12571628391742706,624.5879516601562,254.4209747314453,0.9999474287033081,612.99169921875,248.62734985351562,0.9999793767929077,655.4420166015625,235.46722412109375,0.9999984502792358,614.469970703125,191.2811279296875,0.9999998807907104,654.1809692382812,193.9024658203125,0.9999997615814209
51,593.0906982421875,282.1866760253906,0.10917450487613678,624.5331420898438,254.42654418945312,0.9999464750289917,612.9821166992188,248.64956665039062,0.9999783039093018,655.4371337890625,235.50901794433594,0.9999984502792358,614.5042114257812,191.25770568847656,0.9999998807907104,654.1776733398438,193.9566192626953,0.9999997615814209
52,594.9117431640625,278.56005859375,0.09376400709152222,624.6727905273438,254.4744873046875,0.999943733215332,612.9209594726562,248.45411682128906,0.9999918937683105,655.3113403320312,235.7332000732422,0.9999990463256836,614.9297485351562,191.0780792236328,0.9999998807907104,652.5215454101562,194.75723266601562,0.9999998807907104
53,591.8350830078125,277.3376159667969,0.9749575853347778,624.0266723632812,255.3280029296875,0.9999849796295166,611.6021728515625,247.9344940185547,0.9999945163726807,655.1748046875,236.12591552734375,0.9999991655349731,614.5441284179688,191.457763671875,0.9999998807907104,652.1957397460938,195.65235900878906,0.9999998807907104
54,591.363037109375,274.6350402832031,0.9999866485595703,625.0615844726562,255.1015167236328,0.999998927116394,608.8612060546875,249.32237243652344,0.9999954700469971,655.204833984375,236.5086212158203,0.9999994039535522,614.6701049804688,191.41989135742188,1.0,651.9490356445312,195.4845428466797,0.9999998807907104
55,597.5975952148438,272.3331604003906,0.9999632835388184,623.8995361328125,254.64016723632812,0.999997615814209,608.4042358398438,248.8158721923828,0.9999744892120361,655.2039184570312,236.69552612304688,0.9999994039535522,614.6372680664062,191.46031188964844,1.0,651.9475708007812,195.42726135253906,0.9999998807907104
56,600.82568359375,273.86663818359375,0.9997598528862,623.5507202148438,253.8523406982422,0.9999953508377075,607.6131591796875,247.45846557617188,0.9999558925628662,655.1801147460938,236.36495971679688,0.9999994039535522,614.4165649414062,191.6774139404297,1.0,652.0867309570312,195.15293884277344,0.9999998807907104
57,601.8587036132812,278.2803955078125,0.9999052286148071,622.0042114257812,253.64987182617188,0.9999791383743286,607.65185546875,246.95664978027344,0.99993896484375,655.1115112304688,236.12599182128906,0.9999995231628418,614.3910522460938,191.70118713378906,1.0,652.0794067382812,194.99966430664062,0.9999998807907104
58,600.2616577148438,281.08807373046875,0.998728334903717,624.6704711914062,253.86253356933594,0.9999948740005493,608.8410034179688,248.14044189453125,0.9999464750289917,655.4964599609375,237.23825073242188,0.9999994039535522,614.6908569335938,191.65426635742188,1.0,650.5314331054688,195.72116088867188,0.9999998807907104
59,595.0444946289062,282.5069885253906,0.006100678350776434,625.30908203125,253.95159912109375,0.999996542930603,611.261474609375,248.83401489257812,0.9999594688415527,655.6026000976562,237.78460693359375,0.9999990463256836,614.9379272460938,191.80137634277344,1.0,649.8738403320312,196.77117919921875,0.9999998807907104
60,581.947021484375,291.7281799316406,0.9999983310699463,613.625244140625,276.3086242675781,0.9999997615814209,608.6234741210938,251.61553955078125,0.9999969005584717,655.3095092773438,236.6445770263672,0.9999994039535522,614.5394287109375,193.00332641601562,1.0,646.1672973632812,200.23269653320312,0.9999998807907104
61,581.9465942382812,291.7237548828125,0.9999983310699463,613.628173828125,276.2894592285156,0.9999997615814209,608.6220703125,251.5565185546875,0.9999969005584717,655.3109130859375,236.6395721435547,0.9999994039535522,614.531005859375,192.99452209472656,1.0,646.1576538085938,200.22950744628906,0.9999998807907104
62,578.61767578125,292.29815673828125,0.9300020337104797,604.3154907226562,279.6894226074219,0.9999397993087769,608.8745727539062,249.54238891601562,0.999997615814209,655.1143798828125,236.55975341796875,0.9999994039535522,614.4520874023438,193.9773406982422,1.0,644.3829345703125,202.88856506347656,0.9999998807907104
63,568.7550048828125,297.1789855957031,0.9999719858169556,594.5531616210938,285.7055358886719,0.9999961853027344,606.9600219726562,250.66964721679688,0.999981164932251,654.5516357421875,237.12635803222656,0.9999984502792358,614.5339965820312,196.24969482421875,1.0,642.1295776367188,207.4008026123047,0.9999995231628418
64,560.995849609375,297.6170654296875,0.9769221544265747,597.8178100585938,285.1685791015625,0.9989619255065918,604.3511352539062,252.7689971923828,0.9999959468841553,654.2357177734375,237.96023559570312,0.9999984502792358,613.7723388671875,196.08290100097656,1.0,641.52880859375,208.74948120117188,0.9999996423721313
65,551.6948852539062,306.1938781738281,0.39468470215797424,594.8035888671875,282.5342712402344,0.9996640682220459,566.9536743164062,263.7073974609375,0.9988055229187012,651.5508422851562,239.75184631347656,0.9999972581863403,613.8526000976562,196.37506103515625,1.0,639.590087890625,215.0032501220703,0.9999980926513672
66,541.4486694335938,306.1893310546875,0.9999992847442627,593.9111328125,282.1935729980469,0.9997360110282898,552.6677856445312,267.98101806640625,0.999954104423523,643.4814453125,242.91671752929688,1.0,613.5700073242188,198.89453125,1.0,633.5228881835938,219.1827392578125,0.9999977350234985
67,530.3262939453125,304.88946533203125,0.9999998807907104,568.4149780273438,303.121826171875,0.9991146922111511,552.7437744140625,272.17022705078125,0.9999929666519165,626.1647338867188,254.06932067871094,0.9999997615814209,610.7326049804688,200.17141723632812,0.9999997615814209,625.7536010742188,225.94003295898438,0.9999997615814209
68,525.2838745117188,299.90289306640625,0.9999996423721313,561.8382568359375,305.82696533203125,0.9999891519546509,551.4955444335938,273.63427734375,0.9999997615814209,607.1245727539062,270.1169128417969,0.9999991655349731,609.7476806640625,202.41326904296875,0.9999978542327881,622.4567260742188,232.4788360595703,0.999998927116394
69,512.1651000976562,291.83709716796875,0.9999990463256836,550.000732421875,307.0030212402344,0.9975378513336182,551.7371215820312,273.5067443847656,0.9999974966049194,603.9642944335938,271.310302734375,0.999998927116394,606.0328979492188,207.46861267089844,0.9999948740005493,621.7967529296875,234.1078643798828,0.9999959468841553
70,509.7689208984375,290.5274963378906,0.9999984502792358,557.5836791992188,296.5744934082031,0.9999899864196777,550.3661499023438,273.38714599609375,0.9999958276748657,604.6061401367188,271.4632873535156,0.9999982118606567,598.912109375,219.5634002685547,0.9999966621398926,620.7437133789062,236.39366149902344,0.9999876022338867
71,510.6823425292969,289.4936218261719,0.9999717473983765,552.2144165039062,293.3016662597656,0.9999954700469971,550.4048461914062,273.2231750488281,0.9999959468841553,604.3593139648438,271.319580078125,0.999996542930603,592.3425903320312,219.0052490234375,0.9999985694885254,624.5100708007812,236.90170288085938,0.9999970197677612
72,509.3107604980469,288.45330810546875,0.9999973773956299,548.5218505859375,288.88018798828125,0.9999878406524658,550.0217895507812,271.97216796875,0.999991774559021,603.8020629882812,270.7060546875,0.9999951124191284,591.886474609375,217.52244567871094,0.9999957084655762,626.9594116210938,234.76475524902344,0.9999991655349731
73,509.5614318847656,286.5715637207031,0.9999911785125732,544.6088256835938,284.74310302734375,0.9999041557312012,547.1732788085938,272.1527099609375,0.9999616146087646,604.5361328125,270.0206604003906,0.9999936819076538,592.3493041992188,217.90684509277344,0.9999972581863403,628.9044189453125,233.93946838378906,0.9999988079071045
74,508.0245666503906,284.0160827636719,0.9999970197677612,547.0541381835938,281.4776916503906,0.9998859167098999,547.6324462890625,269.48760986328125,0.9999493360519409,605.031005859375,270.7353515625,0.9999938011169434,592.5662841796875,218.1555938720703,0.9999984502792358,630.2669067382812,235.82223510742188,0.9999985694885254
75,502.48138427734375,280.3802490234375,0.9999617338180542,548.1078491210938,279.605712890625,0.9997789263725281,546.5165405273438,269.21435546875,0.999922513961792,604.5892333984375,270.7322082519531,0.9999949932098389,592.489013671875,218.23204040527344,0.9999985694885254,629.2774658203125,236.82057189941406,0.9999991655349731
76,504.7608642578125,280.5597839355469,0.9999796152114868,543.9815063476562,281.2295227050781,0.9999537467956543,536.53955078125,257.6291809082031,0.9999963045120239,604.1088256835938,271.13250732421875,0.9999963045120239,591.4501953125,217.41575622558594,0.9999971389770508,629.28369140625,238.90371704101562,0.9999988079071045
77,508.3338317871094,277.4270935058594,0.9999986886978149,544.3626708984375,281.26605224609375,0.999987006187439,539.35009765625,253.81520080566406,0.9999897480010986,604.513916015625,271.50128173828125,0.9999966621398926,592.4744262695312,218.09628295898438,0.999998927116394,628.5823364257812,239.50511169433594,0.9999992847442627
78,510.67822265625,277.3695983886719,0.9999929666519165,544.7858276367188,280.7244873046875,0.9999754428863525,539.8251342773438,253.95541381835938,0.999988317489624,604.7578125,270.86737060546875,0.9999942779541016,592.6275634765625,217.79241943359375,0.999998927116394,628.2536010742188,239.22732543945312,0.9999992847442627
79,509.88153076171875,278.2073059082031,0.9999957084655762,544.6670532226562,280.43609619140625,0.9999897480010986,540.1245727539062,254.01910400390625,0.9999905824661255,604.1332397460938,271.2695617675781,0.9999936819076538,592.8309326171875,217.6846466064453,0.9999992847442627,629.4043579101562,238.03363037109375,0.9999994039535522
80,511.29571533203125,279.0491943359375,0.9999896287918091,545.0244750976562,281.15704345703125,0.9999854564666748,540.0847778320312,254.1773681640625,0.9999903440475464,603.9622192382812,271.2417297363281,0.9999961853027344,592.8422241210938,217.56399536132812,0.999998927116394,629.304931640625,236.91647338867188,0.9999994039535522
81,512.3721923828125,282.5556335449219,0.9996520280838013,545.2371826171875,280.5341796875,0.9999881982803345,540.00341796875,254.09544372558594,0.9999898672103882,604.2286376953125,271.177001953125,0.9999957084655762,592.411865234375,217.81858825683594,0.9999988079071045,629.404541015625,236.5058135986328,0.9999992847442627
82,511.4333190917969,283.74285888671875,0.9996379613876343,545.4033813476562,281.10333251953125,0.9999845027923584,540.0048217773438,254.2538604736328,0.9999852180480957,604.2540893554688,270.9770202636719,0.9999951124191284,592.3583374023438,217.8085174560547,0.9999985694885254,629.3097534179688,236.7223663330078,0.9999994039535522
83,510.818359375,284.2987976074219,0.9996696710586548,545.0548706054688,280.4297180175781,0.9999924898147583,539.7622680664062,253.9723663330078,0.9999890327453613,604.3104248046875,270.5374450683594,0.9999932050704956,591.9857177734375,217.89944458007812,0.9999984502792358,628.7069091796875,237.05850219726562,0.9999994039535522
84,511.7707214355469,282.6986083984375,0.9993675351142883,545.7137451171875,280.9338073730469,0.9999898672103882,541.0237426757812,254.6580352783203,0.9999779462814331,604.3569946289062,270.7792053222656,0.9999933242797852,593.0678100585938,218.43089294433594,0.9999990463256836,628.7213134765625,236.69764709472656,0.9999992847442627
85,509.7943115234375,283.7021789550781,0.9997938275337219,545.4307861328125,280.78704833984375,0.9999865293502808,540.875,254.63893127441406,0.9999775886535645,604.5711059570312,271.07177734375,0.9999929666519165,592.5107421875,218.6674346923828,0.9999986886978149,627.7644653320312,236.74346923828125,0.9999991655349731
