;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Time;Experiment;Experiment
;snout;snout;right-forepaw;right-forepaw;left-forepaw;left-forepaw;right-hindpaw;right-hindpaw;left-hindpaw;left-hindpaw;tail-base;tail-base;;Status;Trial
;x;y;x;y;x;y;x;y;x;y;x;y;;;
Frame;;;;;;;;;;;;;;;
363;623.4796533584595;582.5200963020325;616.7973306179047;564.3119654357433;604.6134670972824;573.3761076927185;618.2622256278992;536.7756938934326;574.8237204551697;527.6991963386536;591.7809779644012;497.74035596847534;8.833;True;InterTrial
366;614.9212863445282;584.513426065445;615.8357334136963;565.1575379371643;601.4722857475281;570.4005197286606;618.4875382184982;536.7891249656677;575.002818107605;527.3258624076843;592.4392330646515;496.56800508499146;9.013;True;InterTrial
369;608.7604632377625;586.0746229887009;614.6143505573273;562.9822156429291;591.7031946182251;568.7867031097412;618.5948314666748;537.3726534843445;573.9908434152603;529.4557309150696;594.4724969863892;494.19017577171326;9.193;True;InterTrial
372;605.0273300409317;592.7707724571228;613.2318068742752;561.30482006073;593.5698668956757;568.8851690292358;617.2288138866425;536.490758895874;574.1647741794586;530.4708778858185;593.5127999782562;494.7040615081787;9.357;True;InterTrial
375;582.5360176563263;582.6297972202301;614.0712821483612;560.6831007003784;593.8012363910675;569.7534914016724;616.7405183315277;536.0226044654846;573.4348340034485;530.9753317832947;594.7998056411743;494.0010390281677;9.524;True;InterTrial
378;561.6947040557861;580.622552394867;598.1819293498993;572.5093661546707;589.2941813468933;575.9176182746887;616.9590835571289;537.4761109352112;573.6494489908218;533.1248490810394;598.821337223053;497.3000409603119;9.718;True;InterTrial
381;543.6617727279663;579.1401218175888;583.0288066864014;582.2861394882202;567.1508314609528;569.9127798080444;617.9860463142395;538.3833675384521;572.7666332125664;531.9763769190758;601.0065755844116;499.9791760779917;9.885;True;InterTrial
384;518.7007219791412;578.7094527482986;578.7974898815155;584.3870759010315;548.3470144271851;565.5525214672089;615.2827799320221;543.0711290836334;574.0831549167633;531.8044504523277;604.6195507645607;509.66169834136963;10.065;True;InterTrial
387;215.9625391960144;671.7544319629669;547.8773283958435;569.4713034629822;547.9996555427206;566.8754806518555;591.7240514755249;569.1244177818298;575.7220914363861;533.6122430562973;505.3951210975647;580.3709307312965;10.245;True;InterTrial
390;498.39540112018585;570.6825351715088;531.2958806753159;580.8478228449821;545.3931655883789;566.0738658905029;588.2732794880867;571.9645778127015;553.1683588027954;538.6264790296555;599.0747961997986;532.9380417466164;10.423;True;InterTrial
393;491.03017741441727;552.3954939842224;533.3505252599716;578.1142385005951;522.076367855072;552.1925234794617;586.7193828821182;571.7115977108479;552.8411111831665;540.5391216874123;595.5459378659725;535.4335572719574;10.605;True;InterTrial
396;480.0751168727875;538.4730293750763;531.4346494078636;578.3791825771332;516.5099233984947;542.2534160614014;543.260223865509;576.0068917274475;552.3967123031616;539.8277856707573;587.8742811530828;544.6164636611938;10.784;True;InterTrial
399;468.68030005693436;535.0977323055267;494.20468640327454;554.1867983341217;515.5314164757729;542.8340919017792;545.9176180362701;575.355085849762;552.7063994407654;539.7812097221613;577.7919228076935;551.7522358894348;10.963;True;InterTrial
402;460.05299438908696;538.8835411071777;486.9879415035248;561.3374652862549;515.8391127437353;542.8035144805908;543.7663888931274;575.5996265411377;550.2981569766998;538.9980016946793;569.5653614997864;552.9927544593811;11.143;True;InterTrial
405;444.73995530605316;542.5647616386414;486.01002502441406;562.851357460022;510.8709750175476;543.3712310791016;541.9103275537491;573.8739836215973;517.37577855587;534.883150100708;554.7780455350876;547.2647020816803;11.323;True;InterTrial
408;443.8591285198927;554.5299693346024;487.86156487464905;562.4115697145462;468.1961609274149;550.1521427631378;504.6455647945404;572.0292012095451;517.2550086975098;533.8008362054825;544.4450221061707;549.7396730184555;11.504;True;InterTrial
411;217.94281125068665;670.2185578346252;471.5127511024475;573.1531567573547;460.83143413066864;558.5729870796204;505.7883388996124;574.2788262367249;516.3094380497932;533.578880906105;538.5210260152817;552.0786490440369;11.689;True;InterTrial
414;217.6577398777008;672.0137438774109;433.61355781555176;578.6574903726578;459.53351071476936;557.7261132001877;503.72758889198303;574.5604274272919;496.39594888687134;530.299057841301;519.8756685256958;548.5405898094177;11.878;True;InterTrial
417;218.80289828777313;672.1873412132263;426.33137798309326;581.167350769043;416.3349051475525;566.9308686256409;488.1283369064331;572.0584999024868;456.33948612213135;543.3400857448578;492.8028643131256;548.9651646018028;12.057;True;InterTrial
420;217.15808272361755;671.6966259479523;410.3269217014313;575.6553194522858;408.94389629364014;562.5355021953583;449.95788049697876;585.2073726654053;455.32363653182983;542.6247589588165;480.91637778282166;560.8508996963501;12.238;True;InterTrial
423;372.9076175093651;572.6560782194138;399.2169625759125;581.209582567215;408.5134663581848;563.6628158390522;449.52592754364014;586.2498555183411;455.3202245235443;543.5038764476776;476.2505809664726;561.1339185237885;12.418;True;InterTrial
426;356.9335379600525;569.7424936294556;395.2603895664215;580.4704165458679;406.2911581993103;563.6821767091751;447.77852964401245;585.6518592834473;453.10063540935516;543.0331981182098;472.51893186569214;559.9709787368774;12.598;True;InterTrial
429;353.0313129425049;579.7969837486744;393.35762643814087;582.27095246315;404.9009288549423;564.2308976054192;442.0841529369354;583.2951669692993;415.4947052001953;542.7750000953674;460.8843845129013;555.4572483897209;12.783;True;InterTrial
432;359.27033829689026;587.9370040297508;396.26475301384926;580.0268176030368;368.3368706703186;569.8491308689117;442.3262312412262;583.072854757309;414.18977665901184;542.2877497673035;449.6682240962982;547.4067533016205;12.943;True;InterTrial
435;357.49837362766266;597.1984776258469;395.706606566906;579.8515286296606;369.52648186683655;570.1288229227066;433.7126362323761;576.261659860611;414.50380063056946;541.368704199791;447.59160590171814;546.4688749313354;13.121;True;InterTrial
438;357.56468510627747;597.1033257246017;394.2788360118866;579.9913548845798;368.6546108722687;570.5094743967056;416.65709257125854;579.427602648735;411.88328777998686;540.2772845029831;442.81834495067596;543.5130505561829;13.301;True;InterTrial
441;361.41429233551025;600.4287576675415;396.35290709137917;579.8352968096733;368.5783541202545;571.3016001582146;416.287162065506;577.4219889640808;411.90498249977827;540.5697973966599;441.1270890235901;542.8796081542969;13.467;True;InterTrial
444;351.82288217544556;606.1545114517212;370.499987244606;574.9796726703644;368.5225086212158;572.0411834716797;416.7074975967407;576.4655539989471;412.06514774262905;541.2569109201431;440.21778297424316;542.2245888710022;13.646;True;InterTrial
447;353.3148367404938;605.9235830307007;380.2474194020033;598.5011696815491;368.7790596485138;572.0693881958723;415.8519940376282;577.2436385154724;411.2387254834175;541.3849604129791;439.95626616477966;541.6859704256058;13.827;True;InterTrial
450;217.32403874397278;671.3975954055786;378.17855739593506;599.5354738235474;368.7935800552368;571.3979991674423;415.59801840782166;577.0095419883728;411.78663443028927;541.9031208753586;439.1933043003082;542.0002779960632;14.006;True;InterTrial
453;218.00409829616547;671.6593120098114;378.0167405605316;599.1220662593842;368.56377625465393;571.068409383297;416.1242868900299;576.625964641571;411.97642858326435;542.9619097709656;438.4276578426361;542.8473460674286;14.187;True;InterTrial
456;217.1922972202301;671.2020466327667;379.14684039354324;599.6367502212524;370.09883773326874;568.5062985420227;415.1261582374573;576.9601304531097;411.6018009185791;542.8152947425842;438.36659002304077;543.1817338466644;14.366;True;InterTrial
459;216.96109461784363;671.6452488899231;378.2881225347519;599.7116422653198;369.31292366981506;570.0594366788864;414.9117841720581;577.008659362793;412.0008028477314;543.0615665912628;438.4807503223419;543.5703549385071;14.548;True;InterTrial
462;217.33615970611572;671.275496006012;379.30793529748917;599.256588935852;368.9957845211029;569.8616161346436;415.5573093891144;578.4762699604034;411.0713649392128;542.7643749713898;438.3149416446686;543.39515209198;14.727;True;InterTrial
465;217.8711769580841;671.6336407661438;378.95277774333954;599.3357605934143;369.0175452232361;570.0564451217651;414.8186581134796;578.4088397026062;410.6196119785309;543.2673714160919;438.8319673538208;543.7349934577942;14.923;True;InterTrial
468;217.15012288093567;668.1712669283152;378.49582970142365;599.7132058143616;369.38638710975647;571.224506020546;414.95738649368286;577.4969556331635;411.27223640680313;541.5690649747849;437.2610285282135;540.7882209420204;15.103;True;InterTrial
471;216.82154607772827;669.9661818742752;380.6508803963661;598.9120783805847;369.7346580028534;569.4190609455109;414.4972026348114;578.1469337940216;396.1722799241543;538.5708522796631;433.8112688064575;536.4944934844971;15.284;True;InterTrial
474;217.74855041503906;671.0062530040741;377.58334159851074;599.1011946201324;367.7604956626892;569.8922026157379;414.497211933136;577.1690945625305;384.155131816864;543.5282874107361;431.719265460968;537.5794103145599;15.462;True;InterTrial
477;218.06867933273315;670.118753194809;379.30791461467743;598.6112174987793;368.47287368774414;570.1172655820847;415.4686279296875;576.1179940700531;381.8605147600174;543.2982132434845;429.2113492488861;536.5022673606873;15.641;True;InterTrial
480;216.6202700138092;671.0732917785645;378.91710674762726;599.0501952171326;368.92673325538635;570.2336262464523;416.2040202617645;575.3922271728516;384.3425889015198;544.0452525615692;426.9163097143173;535.0547361373901;15.827;True;InterTrial
483;358.8314938545227;598.1163122653961;378.31231248378754;599.0924360752106;368.7909700870514;570.1032190322876;417.1123914718628;574.9187459945679;383.69190788269043;543.8525633811951;430.3412685394287;534.2970485687256;16.016;True;InterTrial
486;354.0929217338562;600.7139163017273;378.49514853954315;600.2380456924438;368.5928430557251;570.5294378995895;416.80827593803406;574.4057145118713;381.6215786933899;544.1181433200836;426.5194329023361;535.2483131885529;16.197;True;InterTrial
489;216.34903860092163;671.6918821334839;380.23102824389935;601.0053081512451;368.62105655670166;570.2480218410492;415.8614547252655;575.3658990859985;382.17372488975525;543.7885828018188;426.604877948761;535.5868539810181;16.377;True;InterTrial
492;355.60410138964653;600.3778114318848;379.50282672047615;599.39923787117;369.3943462371826;570.8239529132843;414.5190978050232;576.8752086162567;382.72425413131714;544.9654204845428;424.82299613952637;533.7689163684845;16.557;True;InterTrial
495;216.80632185935974;670.5600297451019;377.7942774295807;598.19069480896;368.0248177051544;571.2955260276794;415.0571837425232;574.8981671333313;379.612378269434;543.8514976501465;424.3466377258301;532.2044065445662;16.737;True;InterTrial
498;217.88326740264893;671.4156918525696;379.29333770275116;600.7009315490723;368.6074686050415;570.5533010959625;415.41823267936707;575.3377642631531;378.42662930488586;543.2824470996857;423.6161952018738;532.1422176361084;16.921;True;InterTrial
501;217.62158346176147;672.6413087844849;377.8725185394287;600.2589020729065;368.2150161266327;571.0343979001045;416.16960549354553;575.5794248580933;377.4237012863159;542.2050964832306;423.69731545448303;532.0992400273681;17.112;True;InterTrial
504;215.82422161102295;669.9569461345673;379.1713919043541;600.3500638008118;368.1825911998749;570.7830257415771;417.3457887172699;575.2017307281494;374.9810914993286;542.8299698829651;422.11852502822876;534.0452566146851;17.292;True;InterTrial
507;216.94967985153198;669.1568384170532;382.67953085899353;598.1719036102295;367.60081815719604;569.0334923267365;416.8729496002197;576.9278938770294;375.39035630226135;540.3651995062828;420.1629415601492;537.215256690979;17.471;True;InterTrial
510;215.9910478591919;670.7379641532898;394.3724479675293;590.7407388687134;380.38823223114014;585.4157667160034;417.5881793498993;576.4521052837372;368.9552175998688;561.8132951259613;417.08619022369385;531.8746470957994;17.651;True;InterTrial
513;216.33977031707764;669.9905457496643;402.99092411994934;591.015983581543;384.7515993118286;584.46053814888;416.7524914741516;579.5979948341846;370.747599363327;558.9784719944;417.5213007926941;532.1219829916954;17.832;True;InterTrial
516;218.95241355895996;672.8973703384399;410.3926577568054;589.4283980131149;383.7031526565552;579.3978634476662;417.98106479644775;582.9849467277527;373.3702883720398;564.2035544663668;417.5759527683258;535.0499169826508;18.015;True;InterTrial
519;219.28737783432007;672.688859462738;414.0785162448883;588.1400718986988;397.7104207277298;581.5345004796982;419.55005925893784;579.643406689167;375.1144049167633;562.1336532831192;414.209597826004;535.7067468166351;18.205;True;InterTrial
522;434.7765917778015;580.4406053423882;416.8668518066406;582.7549288272858;404.5925059914589;584.0222344398499;430.3561098575592;532.4009718298912;374.6218841075897;560.7834181785583;413.4811863899231;535.8095681667328;18.386;True;InterTrial
525;437.03158164024353;583.3683471679688;418.1378792524338;586.3643350601196;409.622181892395;585.7540340423584;416.9903783798218;577.1366820335388;372.80740040540695;560.8748245239258;413.94615173339844;534.1838161945343;18.565;True;InterTrial
528;216.2841637134552;671.8661262989044;415.63407039642334;588.9895021915436;407.06455397605896;586.5314923524857;415.1100516319275;576.7713294029236;372.33653298020363;561.2453799247742;414.3548777103424;533.0299029350281;18.744;True;InterTrial
531;215.7413330078125;671.8807952404022;415.8960065841675;587.9086930528283;408.75455379486084;584.8636140823364;414.0946316719055;577.8380038738251;372.501317858696;560.510938167572;414.06526374816895;533.3262671232224;18.91;True;InterTrial
534;436.81191140413284;583.2774376869202;416.14947509765625;588.0874658823013;410.12339520454407;585.0678958892822;414.31957030296326;577.8704535961151;372.85455042123795;560.5837299823761;413.9786559343338;533.1984964609146;19.091;True;InterTrial
537;436.7442318201065;582.789252281189;416.512752532959;583.9990873336792;407.49348759651184;585.3438146114349;414.4431645870209;577.5503346920013;372.5546827316284;560.9433226585388;413.93391489982605;532.7081641554832;19.27;True;InterTrial
540;215.00168800354004;671.1761627197266;416.7294878959656;588.9156770706177;411.05401945114136;586.0013900995255;414.85059809684753;577.7992129325867;370.6737928390503;561.175567150116;413.13497173786163;534.2641680240631;19.451;True;InterTrial
543;215.28720808029175;669.7317960262299;414.5308394432068;589.5560773611069;405.87504529953003;584.8230197429657;415.7282590866089;579.78088504076;370.9988992214203;561.0968675613403;410.8804770708084;534.1477117538452;19.63;True;InterTrial
546;216.16067004203796;670.2664303779602;408.7789969444275;588.2438287883997;399.4902582168579;582.3877658843994;415.1947407722473;581.1470093727112;371.562306702137;561.6980228424072;409.74463963508606;532.9157655239105;19.81;True;InterTrial
549;215.4261302947998;670.1736121177673;400.62132120132446;586.8771613836288;381.70356464385986;578.3854656219482;413.6437051296234;579.6978523433208;372.54933965206146;561.1831331253052;411.8724258095026;534.9905297756195;19.976;True;InterTrial
552;217.19133687019348;671.2920389175415;400.6428966522217;586.9535586833954;381.8275122642517;578.5046896934509;415.0768554210663;582.2658278942108;372.5068092942238;559.6401557922363;414.69544982910156;532.97927993536;20.169;True;InterTrial
555;217.7554895877838;669.5580245256424;400.36550664901733;584.9020524024963;373.9279006719589;568.5314042568207;414.8298840522766;579.7640024721622;371.6276920735836;557.6809860467911;414.76566219329834;534.7343285083771;20.349;True;InterTrial
558;217.22870469093323;671.408531665802;400.6428966522217;586.9535586833954;381.8275122642517;578.5046896934509;418.32803547382355;578.458668589592;365.6522651910782;550.1803550720215;413.34658670425415;536.5153737068176;20.53;True;InterTrial
561;217.48874759674072;672.5470123291016;400.36550664901733;584.9020524024963;373.9279006719589;568.5314042568207;419.4562591910362;574.3707590103149;371.7311923503876;558.7794244289398;422.3979182243347;529.7847781181335;20.711;True;InterTrial
564;215.91697692871094;672.0974225997925;400.6428966522217;586.9535586833954;381.8275122642517;578.5046896934509;415.6143367290497;579.2294672131538;381.4358296394348;561.1164147853851;424.64719438552856;526.516476392746;20.893;True;InterTrial
567;216.5979926586151;672.0342903137207;400.36550664901733;584.9020524024963;373.9279006719589;568.5314042568207;413.2941166162491;578.4173984527588;383.3593201637268;552.4108290672302;424.400297164917;527.9291491508484;21.078;True;InterTrial
570;217.09229159355164;672.0613555908203;393.50318908691406;571.4675528407097;381.00354409217834;563.492629468441;414.34325885772705;576.4656450748444;379.512799680233;545.9337520599365;425.7574095726013;527.7755193710327;21.267;True;InterTrial
573;217.92834639549255;672.5076541900635;397.9684386253357;574.4393353462219;377.3836805820465;560.4916136264801;413.5365490913391;577.3462541103363;384.7333519458771;546.2059892416;429.71901202201843;525.2456977367401;21.447;True;InterTrial
576;385.8754994869232;580.1245163306594;399.1444900035858;576.1675317287445;378.2299852371216;567.1878886222839;414.14002108573914;576.9109499454498;381.6719733476639;544.1184031963348;431.1821599006653;528.4722681045532;21.626;True;InterTrial
579;386.6382327079773;577.7044916152954;399.2211916446686;576.0196228027344;378.33394956588745;564.8928731679916;414.109334230423;576.8079433441162;383.3187689781189;543.144609451294;431.4298806190491;526.2409029006958;21.805;True;InterTrial
582;377.2821035385132;568.0462262630463;394.65146112442017;564.9384069442749;383.92119216918945;552.469489812851;415.85644793510437;577.3542666435242;390.70451307296753;544.8267152309418;432.14521408081055;522.6566885709763;21.987;True;InterTrial
585;216.4836654663086;669.6327661275864;393.91547989845276;567.7559733390808;384.3452260494232;564.5395228266716;413.1939582824707;579.4389237165451;383.3962244987488;543.1095147132874;437.9799505472183;521.1565656661987;22.172;True;InterTrial
588;354.978826880455;570.9740985631943;390.2320919036865;571.7973639219999;383.2444589138031;555.8639587163925;417.1340847015381;577.6180665493011;383.70926570892334;546.7760990858078;439.5808379650116;525.6779794692993;22.347;True;InterTrial
