scorer,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000,DLC_resnet50_bottomup_clearSep21shuffle1_1030000
bodyparts,snout,snout,snout,right-forepaw,right-forepaw,right-forepaw,left-forepaw,left-forepaw,left-forepaw,right-hindpaw,right-hindpaw,right-hindpaw,left-hindpaw,left-hindpaw,left-hindpaw,tail-base,tail-base,tail-base
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
18,540.8334350585938,170.4870147705078,0.9999990463256836,517.6116333007812,158.71112060546875,0.9999985694885254,493.53509521484375,177.35247802734375,0.9999997615814209,449.9751892089844,152.0633544921875,0.9999997615814209,469.4788818359375,187.03570556640625,0.9999998807907104,436.4812316894531,175.37823486328125,0.9999997615814209
19,540.937744140625,170.11009216308594,0.9999997615814209,517.63525390625,159.13381958007812,0.9999980926513672,493.997314453125,177.38218688964844,0.9999998807907104,450.380615234375,152.00204467773438,0.9999998807907104,469.3929748535156,187.41680908203125,0.9999998807907104,436.31475830078125,175.53697204589844,0.9999997615814209
20,540.8626708984375,169.81097412109375,0.9999997615814209,517.8873901367188,159.22714233398438,0.9999980926513672,493.93505859375,177.32177734375,0.9999998807907104,450.24420166015625,152.16717529296875,0.9999997615814209,469.1790771484375,187.34735107421875,0.9999998807907104,436.3807067871094,175.6373748779297,0.9999998807907104
21,541.3003540039062,169.25851440429688,0.9999998807907104,517.6507568359375,158.71900939941406,0.9999985694885254,494.0480041503906,177.4776153564453,0.9999998807907104,450.1470947265625,152.1848907470703,0.9999997615814209,469.089599609375,187.5370635986328,0.9999998807907104,436.5626525878906,175.39373779296875,0.9999997615814209
22,540.695068359375,169.03076171875,0.9999998807907104,517.2874145507812,158.61903381347656,0.9999988079071045,493.8690185546875,177.43934631347656,0.9999998807907104,450.2234191894531,152.14151000976562,0.9999998807907104,469.02911376953125,187.5025177001953,0.9999998807907104,436.4173889160156,175.33822631835938,0.9999997615814209
23,541.1708374023438,169.00392150878906,0.9999998807907104,517.7450561523438,158.72390747070312,0.9999990463256836,494.03240966796875,177.37493896484375,0.9999998807907104,450.2386779785156,152.24688720703125,0.9999997615814209,468.7409362792969,187.4447784423828,0.9999998807907104,436.6637268066406,175.3284149169922,0.9999997615814209
24,540.8609619140625,168.82525634765625,0.9999998807907104,517.8237915039062,159.01194763183594,0.9999986886978149,494.7310485839844,177.4248504638672,0.9999998807907104,450.230712890625,151.77493286132812,0.9999998807907104,469.4178466796875,187.47378540039062,0.9999998807907104,436.97186279296875,175.6802978515625,0.9999998807907104
25,540.4358520507812,169.3541717529297,0.9999998807907104,517.3436279296875,158.98049926757812,0.9999988079071045,494.6653137207031,177.2396240234375,0.9999998807907104,450.4218444824219,151.7274627685547,0.9999998807907104,469.3196716308594,187.50941467285156,0.9999998807907104,437.0144348144531,175.10015869140625,0.9999997615814209
26,539.52587890625,169.5828857421875,0.9999997615814209,517.59521484375,159.2910614013672,0.9999986886978149,494.0407409667969,177.12916564941406,0.9999998807907104,450.56201171875,151.95169067382812,0.9999998807907104,469.5438537597656,187.54579162597656,0.9999998807907104,436.95477294921875,175.69761657714844,0.9999998807907104
27,539.4229736328125,169.7375030517578,0.9999997615814209,517.3071899414062,159.4590606689453,0.9999986886978149,494.38116455078125,177.105712890625,0.9999998807907104,450.1820983886719,151.92697143554688,0.9999998807907104,469.5323791503906,187.57638549804688,0.9999998807907104,436.6132507324219,175.7429656982422,0.9999998807907104
28,539.4321899414062,169.6536407470703,0.9999997615814209,517.2772216796875,159.38304138183594,0.9999988079071045,494.1104431152344,177.11578369140625,0.9999998807907104,450.0240783691406,151.94635009765625,0.9999997615814209,469.3887939453125,187.41969299316406,0.9999998807907104,436.7527770996094,175.71963500976562,0.9999998807907104
29,540.249267578125,170.9980926513672,0.9999990463256836,517.715087890625,159.4106903076172,0.9999984502792358,494.3284912109375,177.08767700195312,0.9999998807907104,450.57098388671875,151.91506958007812,0.9999998807907104,469.4628601074219,187.5743408203125,0.9999998807907104,436.6966247558594,175.77886962890625,0.9999998807907104
30,540.4075927734375,170.80978393554688,0.9999991655349731,518.160888671875,159.3944549560547,0.9999985694885254,494.3946228027344,176.9322509765625,0.9999998807907104,450.83831787109375,151.69696044921875,0.9999998807907104,470.0068359375,187.35218811035156,0.9999998807907104,436.9978942871094,175.6585235595703,0.9999998807907104
31,540.1058959960938,169.92539978027344,0.9999996423721313,518.083251953125,159.32374572753906,0.9999984502792358,494.1247253417969,176.99591064453125,0.9999998807907104,450.6492614746094,151.71466064453125,0.9999998807907104,470.0107727050781,187.19869995117188,0.9999998807907104,436.97833251953125,175.78619384765625,0.9999998807907104
32,540.777099609375,169.497802734375,0.9999997615814209,517.8211669921875,159.07376098632812,0.9999985694885254,494.11419677734375,177.14720153808594,0.9999998807907104,450.7535705566406,151.63450622558594,0.9999998807907104,469.7588195800781,187.40274047851562,0.9999998807907104,436.75103759765625,175.24510192871094,0.9999997615814209
33,540.4487915039062,169.2006378173828,0.9999998807907104,517.330810546875,158.93360900878906,0.999998927116394,494.0204162597656,176.6326446533203,0.9999998807907104,450.9520263671875,151.55032348632812,0.9999998807907104,469.5527648925781,187.41897583007812,0.9999998807907104,436.8485412597656,175.42726135253906,0.9999997615814209
34,540.7048950195312,170.13436889648438,0.9999998807907104,517.8038940429688,159.4954376220703,0.9999984502792358,494.5330810546875,177.10357666015625,0.9999998807907104,450.707275390625,151.70248413085938,0.9999998807907104,469.4884033203125,187.54119873046875,0.9999998807907104,436.66387939453125,175.4430389404297,0.9999997615814209
35,543.51513671875,169.52691650390625,0.9999998807907104,517.0524291992188,159.2223358154297,0.9999984502792358,494.09063720703125,177.5349884033203,0.9999998807907104,450.4297180175781,151.72463989257812,0.9999998807907104,469.59136962890625,187.6046905517578,0.9999998807907104,436.6347961425781,175.4886932373047,0.9999997615814209
36,546.6683959960938,171.44102478027344,1.0,516.7678833007812,159.5841064453125,0.999998927116394,493.9944763183594,177.50875854492188,0.9999998807907104,450.5860900878906,151.99542236328125,0.9999998807907104,469.7676696777344,187.6181640625,0.9999998807907104,436.636474609375,175.83969116210938,0.9999998807907104
37,547.9065551757812,171.51058959960938,1.0,517.33056640625,159.76068115234375,0.9999990463256836,493.54266357421875,177.6942901611328,0.9999998807907104,450.6654052734375,151.83212280273438,0.9999998807907104,469.696533203125,187.51922607421875,0.9999998807907104,436.9509582519531,175.36129760742188,0.9999997615814209
38,547.869140625,170.4151153564453,1.0,518.3507690429688,158.5582733154297,0.9999994039535522,493.8452453613281,177.88031005859375,1.0,450.6173400878906,152.2289581298828,0.9999997615814209,469.9320068359375,187.68470764160156,0.9999998807907104,437.196533203125,175.24237060546875,0.9999998807907104
39,547.3179931640625,170.57884216308594,1.0,518.6930541992188,158.55223083496094,0.9999992847442627,495.4908752441406,177.33486938476562,0.9999998807907104,450.9981689453125,151.17459106445312,0.9999998807907104,470.0231628417969,187.8304901123047,0.9999997615814209,438.74273681640625,175.25204467773438,0.9999996423721313
40,549.2587890625,173.70787048339844,1.0,518.3434448242188,158.7922821044922,0.9999994039535522,495.75238037109375,176.3306884765625,0.9999998807907104,451.8241271972656,151.25498962402344,0.9999998807907104,470.3158264160156,188.10206604003906,0.9999998807907104,439.5147705078125,175.66165161132812,0.9999997615814209
41,554.6488647460938,178.12461853027344,1.0,518.623046875,158.9431610107422,0.9999991655349731,495.3868408203125,176.6276092529297,0.9999998807907104,453.3333435058594,152.42239379882812,0.9999998807907104,469.8266296386719,187.97389221191406,0.9999997615814209,442.4517517089844,174.5938720703125,0.9999973773956299
42,557.149169921875,181.98841857910156,1.0,518.1146240234375,159.01596069335938,0.9999988079071045,497.4420471191406,176.66339111328125,0.9999998807907104,456.7384033203125,154.14698791503906,0.9999995231628418,469.6542053222656,188.15667724609375,0.9999997615814209,443.22314453125,173.22239685058594,0.9999984502792358
43,558.7245483398438,183.72842407226562,1.0,519.6530151367188,159.20230102539062,0.9999983310699463,513.8757934570312,183.96519470214844,0.9999991655349731,461.6196594238281,152.936279296875,0.9999985694885254,469.8129577636719,188.32713317871094,0.9999997615814209,442.91705322265625,171.20748901367188,0.9999980926513672
44,559.4520263671875,186.38433837890625,0.9999998807907104,519.5399780273438,159.69505310058594,0.999998927116394,523.516845703125,185.70018005371094,0.9999964237213135,471.39263916015625,152.36253356933594,0.9999992847442627,470.1129150390625,187.69338989257812,0.9999994039535522,444.2834777832031,169.56301879882812,0.9999978542327881
45,559.7931518554688,187.29449462890625,0.9999998807907104,519.938720703125,158.91354370117188,0.9999983310699463,525.4488525390625,187.1431884765625,0.9999978542327881,478.0038757324219,149.9536895751953,0.9999996423721313,469.8346252441406,188.0567626953125,0.9999992847442627,444.66082763671875,167.9345245361328,0.9999994039535522
46,560.0477905273438,185.40455627441406,0.9999998807907104,520.7929077148438,160.27500915527344,0.9999980926513672,528.4398193359375,188.29141235351562,0.9999997615814209,477.6532897949219,148.91201782226562,0.9999998807907104,469.5409240722656,187.82815551757812,0.9999995231628418,445.34259033203125,166.7688751220703,0.9999996423721313
47,562.21337890625,182.42298889160156,1.0,520.4177856445312,161.10556030273438,0.9999990463256836,529.2771606445312,187.0931854248047,0.9999998807907104,477.0885009765625,149.02256774902344,0.9999998807907104,469.4351806640625,187.75621032714844,0.9999994039535522,446.50537109375,167.2989959716797,0.9999994039535522
48,564.83349609375,180.2199249267578,1.0,521.3578491210938,160.2556610107422,0.9999969005584717,528.24658203125,186.0074462890625,0.9999994039535522,479.18505859375,149.10476684570312,0.9999998807907104,469.6146545410156,188.0135040283203,0.9999994039535522,447.02789306640625,168.12611389160156,0.9999995231628418
49,566.3236083984375,181.45538330078125,1.0,521.6784057617188,159.64918518066406,0.9999926090240479,527.9651489257812,186.02581787109375,0.9999995231628418,479.2430725097656,149.1910858154297,0.9999998807907104,470.24371337890625,188.09634399414062,0.9999991655349731,447.6208190917969,166.61557006835938,0.9999998807907104
50,568.0292358398438,181.39454650878906,1.0,522.5186157226562,159.78622436523438,0.9999887943267822,528.3734741210938,186.10293579101562,0.9999996423721313,479.9013366699219,149.34678649902344,1.0,470.9056701660156,188.40213012695312,0.9999991655349731,450.5616149902344,166.33837890625,1.0
51,569.8721923828125,181.88906860351562,1.0,521.5519409179688,160.15548706054688,0.9999973773956299,528.4415893554688,185.836669921875,0.9999996423721313,481.8610534667969,149.5585479736328,1.0,470.88177490234375,188.67893981933594,0.9999991655349731,451.6895446777344,166.50350952148438,1.0
52,571.6345825195312,182.3286895751953,1.0,529.8504638671875,164.90151977539062,0.999985933303833,528.7742919921875,185.69822692871094,0.9999997615814209,492.6919250488281,153.22593688964844,0.9999980926513672,470.7801513671875,188.55955505371094,0.9999995231628418,452.9400329589844,164.4573516845703,1.0
53,573.0098876953125,184.71719360351562,1.0,531.0252075195312,164.76339721679688,0.9999847412109375,528.5736083984375,185.9421844482422,0.9999997615814209,500.08184814453125,152.6560821533203,0.9999995231628418,471.44671630859375,188.80284118652344,0.9999995231628418,455.7245178222656,163.7629852294922,0.9999998807907104
54,573.4622802734375,186.039306640625,1.0,533.3419799804688,166.4076690673828,0.999990701675415,528.9256591796875,185.91725158691406,0.9999998807907104,500.6605224609375,153.44129943847656,0.9999996423721313,471.0672912597656,188.15597534179688,0.9999995231628418,457.49688720703125,164.4497528076172,0.9999996423721313
55,573.2530517578125,188.36680603027344,1.0,532.5400390625,167.3274383544922,0.9999830722808838,528.433349609375,186.76071166992188,0.9999997615814209,500.7112121582031,153.39146423339844,0.9999997615814209,470.6090393066406,188.4105682373047,0.9999996423721313,457.9971618652344,163.59329223632812,0.9999997615814209
56,573.69580078125,191.41127014160156,1.0,526.012451171875,164.53384399414062,0.9999880790710449,527.6281127929688,186.39894104003906,0.9999990463256836,500.5765380859375,153.68919372558594,0.9999997615814209,470.64263916015625,188.67079162597656,0.9999996423721313,458.5811767578125,163.5868682861328,0.9999997615814209
57,574.7595825195312,191.9734649658203,0.9999998807907104,524.8661499023438,164.69778442382812,0.9999973773956299,527.8696899414062,187.30596923828125,0.9999996423721313,500.5038146972656,153.74989318847656,0.9999997615814209,471.140625,188.95150756835938,0.9999996423721313,459.32196044921875,163.84664916992188,0.9999998807907104
58,574.8765869140625,193.55189514160156,1.0,526.006591796875,164.9833526611328,0.999992847442627,527.595703125,186.99212646484375,0.9999994039535522,500.5185852050781,153.68020629882812,0.9999997615814209,471.35687255859375,189.17698669433594,0.9999995231628418,460.67669677734375,163.97598266601562,0.9999998807907104
59,577.303955078125,194.4582061767578,1.0,535.2481689453125,168.39727783203125,0.9999978542327881,527.2618408203125,185.89024353027344,0.9999995231628418,500.32330322265625,153.32363891601562,0.9999998807907104,471.48895263671875,189.25518798828125,0.9999992847442627,461.423583984375,164.8059844970703,0.9999997615814209
60,577.7247924804688,194.56936645507812,1.0,542.1264038085938,171.1547088623047,0.9999840259552002,526.908447265625,185.3035430908203,0.9999994039535522,499.5518493652344,153.34271240234375,0.9999997615814209,472.1611328125,189.0682373046875,0.9999988079071045,461.6908874511719,165.46099853515625,0.9999996423721313
61,578.4616088867188,192.6105194091797,1.0,545.519287109375,171.90953063964844,0.9999996423721313,527.4363403320312,185.8170928955078,0.9999997615814209,499.150390625,153.12680053710938,0.9999997615814209,472.860595703125,189.91592407226562,0.999996542930603,462.74346923828125,165.45941162109375,0.9999996423721313
62,579.3211669921875,190.7996063232422,1.0,546.4253540039062,172.08619689941406,0.9999997615814209,528.0534057617188,186.3644561767578,0.9999996423721313,499.4563293457031,153.06224060058594,0.9999997615814209,473.46673583984375,189.89549255371094,0.9999945163726807,463.20794677734375,165.2919464111328,0.9999997615814209
63,579.7235107421875,189.09371948242188,1.0,545.7396850585938,171.17306518554688,0.9999997615814209,527.4956665039062,186.05099487304688,0.9999997615814209,499.46868896484375,152.49607849121094,0.9999997615814209,473.17742919921875,190.01156616210938,0.9999949932098389,463.2769775390625,165.03187561035156,0.9999997615814209
64,580.6951293945312,189.54244995117188,1.0,545.5782470703125,170.47134399414062,0.9999997615814209,528.0328369140625,186.1432342529297,0.9999997615814209,499.2532043457031,152.6045379638672,0.9999997615814209,473.5317077636719,190.15707397460938,0.9999942779541016,463.4661865234375,165.07977294921875,0.9999998807907104
65,581.2899169921875,190.3584442138672,1.0,545.5867919921875,170.38108825683594,0.9999997615814209,527.5588989257812,185.72421264648438,0.9999995231628418,499.20819091796875,152.60006713867188,0.9999997615814209,473.68896484375,189.7776336669922,0.9999947547912598,464.3916320800781,165.38308715820312,0.9999998807907104
66,581.6491088867188,191.73626708984375,1.0,545.76123046875,170.23828125,0.9999998807907104,528.1878051757812,185.36534118652344,0.9999996423721313,500.13311767578125,152.79920959472656,0.9999997615814209,473.95654296875,190.00238037109375,0.999992847442627,463.43975830078125,166.07208251953125,0.9999998807907104
67,581.429443359375,192.2774200439453,1.0,546.27490234375,170.99417114257812,0.9999998807907104,528.2601928710938,185.56353759765625,0.9999997615814209,500.0853576660156,152.71995544433594,0.9999997615814209,473.7993469238281,189.8624725341797,0.999994158744812,463.6922912597656,165.873779296875,0.9999998807907104
68,581.755615234375,192.22222900390625,1.0,546.3002319335938,170.97116088867188,0.9999998807907104,528.2275390625,185.7984161376953,0.9999997615814209,499.9858093261719,152.6420440673828,0.9999997615814209,473.920166015625,189.8035430908203,0.9999948740005493,463.42608642578125,166.06126403808594,0.9999998807907104
69,581.6468505859375,191.81961059570312,1.0,546.624267578125,170.67137145996094,0.9999998807907104,528.3187866210938,185.4838409423828,0.9999997615814209,500.08917236328125,152.54115295410156,0.9999997615814209,473.9948425292969,189.76686096191406,0.9999951124191284,463.4744567871094,166.05532836914062,0.9999998807907104
70,581.656005859375,191.48382568359375,1.0,546.6740112304688,170.57107543945312,0.9999998807907104,528.4129638671875,185.8675537109375,0.9999997615814209,500.1526794433594,152.61671447753906,0.9999997615814209,474.0862731933594,189.98904418945312,0.9999947547912598,463.6105041503906,165.92979431152344,0.9999998807907104
71,581.254150390625,191.87313842773438,1.0,546.8070068359375,170.7406005859375,0.9999998807907104,527.9816284179688,185.85107421875,0.9999997615814209,499.96624755859375,152.578857421875,0.9999997615814209,473.685546875,189.51280212402344,0.9999958276748657,463.70855712890625,166.1759033203125,0.9999998807907104
72,581.052001953125,192.3391876220703,1.0,546.8138427734375,171.13699340820312,0.9999998807907104,528.494384765625,185.63909912109375,0.9999997615814209,499.9187927246094,152.5951385498047,0.9999997615814209,473.11395263671875,188.45098876953125,0.9999974966049194,462.92401123046875,165.6187744140625,0.9999998807907104
73,580.4878540039062,192.10757446289062,1.0,546.8245849609375,171.0834503173828,0.9999998807907104,528.2642822265625,185.96495056152344,0.9999997615814209,500.06707763671875,152.40228271484375,0.9999997615814209,473.29150390625,188.62420654296875,0.9999970197677612,462.9456787109375,165.4198760986328,0.9999998807907104
74,580.3661499023438,191.52279663085938,1.0,546.4988403320312,171.03150939941406,0.9999998807907104,528.45068359375,185.7575225830078,0.9999996423721313,500.044677734375,152.6278076171875,0.9999997615814209,473.28094482421875,188.42909240722656,0.9999967813491821,462.97662353515625,165.69070434570312,0.9999998807907104
75,580.302001953125,191.4746856689453,1.0,546.5584716796875,170.94015502929688,0.9999997615814209,528.4390869140625,185.7127685546875,0.9999996423721313,500.0356140136719,152.6075439453125,0.9999996423721313,473.2180480957031,188.7871856689453,0.9999972581863403,463.1618957519531,165.69212341308594,0.9999998807907104
76,580.84228515625,191.28277587890625,1.0,546.7632446289062,170.84124755859375,0.9999998807907104,528.3583984375,185.67698669433594,0.9999997615814209,500.0348205566406,152.5169219970703,0.9999997615814209,473.29302978515625,188.74571228027344,0.9999973773956299,463.08453369140625,165.7732696533203,0.9999998807907104
77,580.6903686523438,191.38771057128906,1.0,546.9436645507812,170.78421020507812,0.9999998807907104,528.421875,185.9702606201172,0.9999997615814209,500.0019226074219,152.55178833007812,0.9999997615814209,473.2170104980469,188.6778564453125,0.999997615814209,463.1482849121094,165.8083953857422,0.9999998807907104
78,580.9537963867188,191.1858367919922,1.0,546.5296020507812,170.2699737548828,0.9999996423721313,528.6171875,185.71083068847656,0.9999997615814209,499.1429748535156,152.50953674316406,0.9999997615814209,473.1873779296875,188.68572998046875,0.999997615814209,463.3567199707031,165.77001953125,0.9999998807907104
79,580.4860229492188,191.12808227539062,1.0,546.3472290039062,170.64402770996094,0.9999996423721313,528.5410766601562,186.06260681152344,0.9999997615814209,499.17584228515625,152.75022888183594,0.9999997615814209,473.0185241699219,188.52146911621094,0.9999974966049194,462.9945373535156,165.8756866455078,0.9999998807907104
