;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Time;Experiment;Experiment
;snout;snout;right-forepaw;right-forepaw;left-forepaw;left-forepaw;right-hindpaw;right-hindpaw;left-hindpaw;left-hindpaw;tail-base;tail-base;;Status;Trial
;x;y;x;y;x;y;x;y;x;y;x;y;;;
Frame;;;;;;;;;;;;;;;
1194;626.4588131904602;418.1111786365509;624.779388666153;400.9541482925415;616.437668800354;408.19132232666016;611.4087378978729;366.1366345882416;595.7068241536617;403.57597637176514;563.1368410587311;367.5191912651062;58.539;True;InterTrial
1197;627.4780415296555;423.88440322875977;624.6426992416382;404.43625298142433;611.9349438920617;412.52035850286484;611.6911143362522;366.348628282547;595.8360804766417;401.7443776130676;563.7117004692554;366.8753025531769;58.721;True;InterTrial
1200;626.5741270780563;430.22501707077026;624.3746311664581;406.0050902366638;615.3176529407501;412.50341629981995;612.5728882551193;366.29438638687134;596.155215933919;401.5981352329254;564.9041989445686;367.2588505744934;58.9;True;InterTrial
1203;619.5082588493824;442.315393447876;622.2866196632385;418.45201194286346;610.2982238531113;428.03884971514344;612.9035919308662;366.2679831981659;595.6631368994713;401.08669567108154;566.0942409038544;366.1321222782135;59.082;True;InterTrial
1206;625.278683423996;463.55886030197144;630.6019928455353;435.24746322631836;609.2545619010925;436.96013593673706;614.0296516418457;367.7335457801819;596.0347969643772;401.92297863960266;568.7578182220459;364.81786435842514;59.259;True;InterTrial
1209;625.5605974197388;479.4478940963745;631.4807689189911;456.713098526001;608.7951383590698;436.0240351781249;614.8259036540985;369.20360708236694;597.4602344036102;408.03509521484375;583.4333446025848;371.1605145931244;59.439;True;InterTrial
1212;625.3225266933441;487.61933851242065;630.1579263210297;456.2979621887207;608.6216149330139;463.59591007232666;619.4207401275635;397.6597419977188;589.9089430570602;433.1239769458771;585.1023421287537;384.5444223880768;59.62;True;InterTrial
1215;628.7599825263023;487.0382995605469;631.5549893379211;459.4788752794266;621.9642295837402;472.9843866825104;623.3783731460571;409.78932452201843;589.7981474399567;433.2806580066681;584.170280456543;390.18944001197815;59.8;True;InterTrial
1218;642.6941190958023;479.17637300491333;633.1378455162048;461.22038888931274;620.8810490965843;473.6338355541229;622.9437260627747;410.316853761673;589.3778123855591;435.4481231570244;581.6481492519379;396.04347920417786;59.98;True;InterTrial
1221;650.1974092721939;477.88011610507965;643.4090527296066;462.7419662475586;621.9606304168701;472.36553287506104;622.5692255496979;409.7424249649048;588.2480274438858;438.31379866600037;582.9685707092285;401.4170358181;60.161;True;InterTrial
1224;659.4386322498322;477.49935281276703;655.5960855484009;460.7729729413986;624.310720205307;472.7166225910187;623.8943819999695;411.2136239409447;606.9297304153442;465.61945605278015;583.815687417984;416.2318203449249;60.341;True;InterTrial
1227;664.6235961914062;476.36839535832405;657.5104622840881;462.42264699935913;648.9757804870605;481.2401258945465;626.9319968223572;432.80792903900146;607.1663455963135;467.0946257710457;577.0448687076569;429.6997455358505;60.521;True;InterTrial
1230;217.09529280662537;672.0181391239166;659.493118584156;462.1652271747589;646.7288935184479;482.0850930213928;625.8688077926636;433.0401132106781;607.2406821250916;466.5902010202408;580.6017420887947;433.3011541366577;60.701;True;InterTrial
1233;216.68420433998108;671.5819234848022;658.4863783121109;461.91756212711334;647.5880191326141;479.4750647544861;626.3252217769623;434.05391705036163;607.8957953453064;466.18984365463257;581.839386343956;434.7680206298828;60.883;True;InterTrial
1236;667.4172694683075;437.7350414991379;659.5600590705872;448.84305000305176;648.7820692062378;479.34841442108154;627.3686519861221;433.66841435432434;607.4310150146484;466.9187219142914;580.9736528992653;437.7076050043106;61.063;True;InterTrial
1239;217.0697522163391;670.769250869751;668.0610188767314;441.4620819091797;;;625.560471534729;433.27714705467224;628.5272747278214;477.03090047836304;588.0613679625094;447.21181297302246;61.244;True;InterTrial
1242;674.9783751964569;425.1171193122864;669.4000502824783;440.923047542572;671.8279528617859;449.04812502861023;625.001791715622;433.61607360839844;632.8583555221558;476.27814641594887;590.0321490764618;453.11099445819855;61.408;True;InterTrial
1245;683.2586178779602;411.1641116142273;672.8702878952026;421.13151156902313;673.0300385951996;449.33552718162537;623.9547607898712;432.43822169303894;633.9872713088989;476.60663110017776;595.7343793213367;458.91134893894196;61.588;True;InterTrial
1248;692.5323889255524;398.5948295593262;677.7548871040344;414.7356882095337;673.1871225833893;448.65723514556885;625.7603797912598;433.60165309906006;638.9841964244843;473.40418672561646;607.5599808692932;458.75689148902893;61.77;True;InterTrial
1251;698.7420791387558;394.80866038799286;678.2882435321808;413.56736505031586;696.4204847812653;424.54590010643005;632.2911789417267;432.5378611087799;670.9901413917542;455.1314196586609;626.7330528497696;458.2719005346298;61.949;True;InterTrial
1254;701.8020491600037;398.3546824455261;681.2721529006958;413.0565835237503;696.4455122947693;423.42783308029175;658.9217903614044;415.5118341445923;672.3602294921875;455.09916949272156;628.4650208055973;455.7497081756592;62.131;True;InterTrial
1257;705.1987595558167;391.85743474960327;682.2931307554245;414.5577461719513;698.3530164957047;425.6242082118988;659.2988633513451;417.9450659751892;672.8326473236084;455.19764041900635;629.7542440891266;455.09991812705994;62.308;True;InterTrial
1260;704.3839845657349;380.0612011514604;678.6044187545776;412.044724419713;705.2087440490723;413.2006195783615;658.3939150571823;417.7929358482361;673.2871351242065;454.4838469028473;633.9585719108582;453.1321556568146;62.489;True;InterTrial
1263;702.6345815658569;368.64861035346985;692.8464884161949;390.72526812553406;705.6248142719269;410.10211539268494;659.778947815299;418.57922327518463;673.6178090572357;454.4661498069763;640.1576268672943;450.73578584194183;62.668;True;InterTrial
1266;711.3599770069122;370.3472681045532;693.8305108547211;390.75416135787964;706.6476233005524;410.2706891298294;659.3133546113968;418.2825530767441;673.3508100509644;454.78865122795105;639.6997165679932;450.665732383728;62.851;True;InterTrial
1269;722.4325560331345;373.6015635728836;695.1011493206024;391.21901392936707;708.2828989028931;410.1028183698654;659.1285054683685;417.88901352882385;674.601808309555;454.57168889045715;642.4320619106293;449.6194577217102;63.03;True;InterTrial
1272;727.7775120735168;366.853711605072;705.2389142513275;378.60687017440796;706.8776217699051;412.1929315626621;659.7677559405565;416.6164093017578;684.5308525562286;446.1712501049042;649.2983486652374;443.6999873816967;63.212;True;InterTrial
1275;734.6887898445129;357.4338883161545;714.7999867200851;375.31154441833496;;;663.2303078174591;412.62875020504;707.8420214653015;427.74985870718956;663.1630728244781;435.25898748636246;63.392;True;InterTrial
1278;741.1421855688095;356.0625003054738;717.145318031311;378.16848373413086;738.6345950365067;388.1767874956131;701.1975469589233;379.2402817606926;710.2337214946747;426.77053916454315;670.9873194694519;422.5630760192871;63.558;True;InterTrial
1281;737.8329420089722;354.29449582099915;720.4051539897919;371.60298478603363;736.5994527339935;389.1802086830139;702.6853289604187;380.3260002732277;708.7167764306068;426.42774629592896;670.6802296638489;417.721116065979;63.738;True;InterTrial
1284;736.4914944171906;344.7970733642578;733.4909014701843;365.23336589336395;736.6892826557159;387.19224470853806;702.8408658504486;380.49630120396614;708.4160562157631;425.3507580757141;675.1419442296028;416.0901346206665;63.92;True;InterTrial
1287;738.5387787818909;345.3067593574524;734.406304359436;365.06596636772156;738.4532706737518;385.3409948348999;702.791512966156;380.438857793808;730.3072596788406;406.70319747924805;681.3993935585022;416.4183065891266;64.1;True;InterTrial
1290;737.3267736434937;344.86773347854614;734.9076340198517;365.8513996601105;740.3911723196507;383.5406746864319;701.4698797464371;379.1517158150673;730.9940690994263;406.85293436050415;684.7999499440193;418.6276390552521;64.281;True;InterTrial
1293;734.0323481559753;339.4213275909424;731.4294016361237;364.2957016527653;742.262942314148;369.3906099796295;700.8528423905373;378.14282035827637;730.3503568172455;406.58454275131226;685.8017245531082;418.3205841779709;64.461;True;InterTrial
1296;733.4069449901581;333.3805385828018;735.6375021934509;352.5429832935333;745.9116358757019;369.4488739967346;701.0616372823715;380.3138056397438;730.7614399194717;406.2783372402191;688.9862442016602;416.45685935020447;64.642;True;InterTrial
1299;730.9582535028458;331.0635983943939;735.0885090827942;352.22253823280334;745.1510181427002;368.25446224212646;701.7066404819489;379.9502374753356;731.2914912104607;405.9727258682251;691.3026621341705;415.4199376106262;64.823;True;InterTrial
1302;735.4482073783875;329.09557914733887;734.7272398471832;350.79545307159424;745.868926525116;367.6340718269348;700.1178052574396;377.6978249549866;731.5257669091225;405.5414049625397;691.4351225495338;415.30809259414673;65.003;True;InterTrial
1305;735.1497049331665;329.5782551765442;734.7681705951691;350.9042110443115;745.4374141693115;368.70500683784485;700.1940175890923;377.42804884910583;731.1471961140633;406.04564690589905;691.3972960114479;415.35037088394165;65.183;True;InterTrial
1308;735.2540507316589;329.7961142063141;734.8449275493622;351.7504677772522;745.8665904998779;368.56278800964355;700.2796741425991;377.85045886039734;731.0959156155586;405.86070239543915;691.855658993125;415.40725016593933;65.366;True;InterTrial
1311;738.127233505249;335.94938230514526;735.1896317005157;353.0213713645935;745.6400339603424;369.37856245040894;700.4032004773617;379.11576414108276;731.1133863925934;406.31370878219604;690.3005648851395;416.9451699256897;65.544;True;InterTrial
1314;743.2530772686005;337.53586411476135;734.6596140861511;352.52993988990784;745.9243004322052;368.4169111251831;701.120500087738;379.5395009815693;731.0314656496048;406.35215759277344;689.7389929294586;416.8809611797333;65.725;True;InterTrial
1317;742.5201935768127;341.440766453743;735.2303423881531;352.5794107913971;746.2376557588577;369.6060585975647;701.8358718156815;379.72413259744644;731.3824470639229;406.04758858680725;690.9800972938538;415.5325450897217;65.904;True;InterTrial
1320;745.2886147499084;338.9171072244644;735.6383366584778;352.4864695072174;746.4790737628937;369.61844754219055;700.8739318847656;379.2033232450485;731.2274757027626;406.1062099933624;691.439520418644;414.52380871772766;66.084;True;InterTrial
1323;744.4993915557861;340.3307372033596;736.0283050537109;352.22533917427063;747.1141459941864;368.8858525753021;701.5340274572372;379.3452161550522;731.4507312178612;406.2995958328247;691.9534375444055;414.65410566329956;66.265;True;InterTrial
1326;216.45926451683044;671.2945923805237;736.3507170677185;352.8977258205414;747.0120574235916;368.95691537857056;701.274930357933;378.26574981212616;732.3077510297298;406.9021010398865;692.4015750288963;411.92506973445415;66.447;True;InterTrial
1329;216.49777388572693;671.5677766799927;741.3361614942551;355.0996258854866;;;727.2917506694794;358.1284863948822;731.6515321135521;407.2290859222412;690.9570838212967;401.46342754364014;66.626;True;InterTrial
1332;217.06050062179565;671.011218547821;742.6491768360138;369.251407623291;748.1445547938347;383.77714443206787;726.6537663936615;358.79546880722046;732.4857601225376;405.8321462869644;689.4360892772675;399.20487093925476;66.807;True;InterTrial
1335;217.24908065795898;669.6765446662903;743.1400046348572;368.5547845363617;747.6568222343922;383.02017545700073;725.0979927778244;358.90692496299744;732.6232248544693;405.49582302570343;689.6466495990753;399.44224214553833;66.987;True;InterTrial
1338;217.932532787323;669.4164953231812;747.8778754472733;379.18233466148376;749.1864535808563;389.01215732097626;722.8608393669128;359.6608736515045;733.2817158699036;406.2151746749878;686.0771021842957;399.70171546936035;67.168;True;InterTrial
1341;755.091466665268;412.76114785671234;754.2851989269257;391.5603895187378;754.0273299217224;400.39178228378296;723.1853836774826;358.76116037368774;736.465069770813;408.565381526947;686.8056311607361;399.7489423751831;67.349;True;InterTrial
1344;756.1540784239769;423.6022915840149;759.1681728363037;398.3738696575165;755.8201018422842;413.5133888721466;723.9009161219001;357.7390545606613;734.8555192947388;409.2339506149292;689.152036190033;396.240441814065;67.529;True;InterTrial
1347;759.3609609603882;427.9012615978718;762.2743763923645;403.6391839981079;759.0645008087158;408.5778114795685;723.9323883876204;357.6809130907059;735.399650812149;409.70421981811523;689.471670627594;392.74674797058105;67.71;True;InterTrial
1350;760.9502668380737;431.2063453197479;764.2635046839714;402.84891843795776;757.1906524896622;410.0796216726303;725.2900946140289;357.0395954847336;733.6039326190948;410.2299222946167;691.7955356240273;388.16685780882835;67.891;True;InterTrial
1353;762.9986997842789;429.3995054960251;764.5227069854736;400.14742040634155;758.5009067058563;408.9978015422821;724.7595175504684;357.3703634738922;733.5231823921204;410.11418867111206;692.9668989181519;386.66393280029297;68.071;True;InterTrial
1356;764.6960191726685;429.7727755308151;764.6307120919228;400.8876781463623;756.9769322872162;409.4497058391571;723.6291642487049;358.3916642665863;733.254746556282;409.868857383728;693.2835057973862;386.5179101228714;68.252;True;InterTrial
1359;763.0757750868797;429.757315993309;763.9108682796359;401.71917057037354;758.6564149856567;409.95310616493225;723.3674839138985;359.2608163356781;734.103574514389;409.86551094055176;693.0857673883438;386.51758658885956;68.432;True;InterTrial
1362;762.7406014204025;428.99481695890427;764.0128577267751;401.0281434059143;760.1956567764282;409.21539068222046;723.3609520792961;358.5950860977173;734.9114966392517;409.8762493133545;693.7055609226227;386.88963663578033;68.613;True;InterTrial
1365;762.72780585289;428.82706767320633;763.8983872160316;400.9437880516052;759.3927752971649;409.11480498313904;723.2516575455666;358.75046014785767;734.6358306407928;409.7546010017395;693.8189284801483;386.7404328584671;68.793;True;InterTrial
1368;762.722000837326;429.4608896970749;763.5713601410389;401.5200409889221;759.094554901123;409.4432237148285;722.9476079940796;358.41680335998535;734.1573350429535;409.750280380249;694.163813829422;386.7702978849411;68.973;True;InterTrial
1371;761.9975032806396;428.4788733422756;763.833084076643;400.95343685150146;760.4073057174683;408.1025528907776;723.1808047294617;358.4472692012787;734.9319365024567;409.62786865234375;694.2760643959045;386.6373465061188;69.153;True;InterTrial
1374;761.6611189842224;429.1229690313339;763.7917802780867;400.7982397079468;760.0445742607117;408.4111363887787;723.2080222964287;358.44885325431824;734.7578139305115;409.664231300354;694.2457549571991;386.77747893333435;69.335;True;InterTrial
1377;761.433527469635;430.29237961769104;764.9823462963104;400.8916211128235;755.9181927889585;408.8954679965973;722.6977136135101;358.77495980262756;731.3499573469162;410.16275215148926;693.2281273603439;384.9596300125122;69.513;True;InterTrial
1380;766.9866228103638;434.9695682525635;767.336179971695;399.1646161079407;757.1384829282761;410.934207201004;723.8816871792078;358.71164655685425;729.1471877098083;408.42538022994995;691.8950953036547;378.01955473423004;69.693;True;InterTrial
1383;771.2103138566017;449.8799569606781;764.9031399488449;401.08873653411865;757.5091395378113;433.96402192115784;747.3630710244179;368.1887049674988;731.7478229701519;408.1824908256531;706.8196012973785;367.7968816757202;69.873;True;InterTrial
1386;775.4656429290771;456.2425994873047;;;756.6970778107643;436.3981295824051;764.5005996823311;382.86451172828674;731.0645599961281;405.5564184188843;721.6125009059906;363.2598526477814;70.052;True;InterTrial
1389;772.8862169981003;467.78539545834064;777.5412976741791;436.69988787174225;756.5820165872574;436.79481023550034;765.0318672657013;383.58695459365845;730.6409721374512;405.8380709886551;727.5997910499573;368.2301917076111;70.232;True;InterTrial
1392;760.6945939064026;484.58369410037994;773.6721259355545;459.9406598880887;756.3384887874126;437.88356697559357;764.5797599554062;384.2505841255188;737.6315340995789;425.31812858581543;734.823239326477;377.8229777812958;70.413;True;InterTrial
1395;749.7122614383698;499.6386690437794;773.0528087615967;461.7794018983841;746.7830247879028;462.6982436180115;765.3497568368912;396.19077944755554;736.8968682289124;426.4385634660721;741.7695437669754;389.131840467453;70.593;True;InterTrial
1398;741.5925824642181;509.53496992588043;;;744.5475454330444;480.6053161621094;774.0777561664581;444.973556637764;736.1802501678467;429.44292747974396;753.4469923973083;398.48818945884705;70.773;True;InterTrial
1401;730.0258404016495;515.6607070565224;757.6738117933273;493.5219397544861;747.3814151287079;484.1591906249523;775.6582171916962;447.48827385902405;736.1234712600708;431.12407326698303;756.5136587619781;409.088947057724;70.951;True;InterTrial
1404;717.9234175682068;516.2616668641567;756.827150285244;497.51821732521057;746.5718748569489;484.3948645591736;776.0182645320892;447.50806307792664;735.5015830993652;430.9348177909851;758.1244356632233;416.16416668891907;71.118;True;InterTrial
1407;714.5084459781647;516.4393619596958;754.7915383577347;497.1530714035034;745.6781349182129;484.8936091661453;776.4998149871826;451.89691434055567;734.1207323074341;459.140978038311;754.0693366527557;424.475546836853;71.298;True;InterTrial
1410;707.3435973525047;517.2251259088516;753.2245545387268;502.9463052749634;723.1764837503433;501.4694929122925;769.6159591674805;468.4045395255089;733.2522959709167;458.0159227848053;756.9854050278664;425.96722960472107;71.476;True;InterTrial
1413;715.8652954548597;525.3274383544922;;;727.176355600357;503.04804396629333;768.8108701705933;476.1730237454176;733.2256507873535;458.8837605714798;760.6518549919128;432.31104373931885;71.62;True;InterTrial
1416;717.2734721899033;527.6610627174377;741.551944732666;514.8343591690063;727.1382601261139;501.8263329267502;767.8249595165253;476.8702586889267;732.5631876587868;459.27973514795303;759.8144464492798;437.9772562980652;71.778;True;InterTrial
1419;717.6535338163376;528.5740585327148;745.6458325386047;513.516804933548;727.2407336235046;502.77295994758606;767.673002243042;478.2002704143524;732.2445434331894;459.0574845671654;759.6408066749573;439.46046924591064;71.957;True;InterTrial
1422;712.5165643692017;525.2392592430115;742.7534143924713;515.8409243822098;728.2513437271118;502.6181993484497;768.2122917175293;478.5382478237152;732.5837436914444;459.04116773605347;760.1343550682068;440.25678634643555;72.137;True;InterTrial
1425;700.945240020752;522.6059305667877;742.3017177581787;515.1255975365639;727.7682800292969;502.9063799381256;768.5148887634277;478.8580708503723;732.6498472690582;459.25568985939026;760.0376944541931;439.6880478858948;72.318;True;InterTrial
1428;703.4606709480286;527.5356154441833;741.7897181510925;515.9904601527378;727.2890076637268;503.497674703598;767.7146949768066;477.9613128900528;733.2710494995117;459.8084276467562;760.0871415138245;442.2208023071289;72.498;True;InterTrial
1431;704.9154980182648;529.3840193748474;742.4147684574127;515.7611144632101;727.7284388542175;502.856840133667;767.5762753486633;479.8008794784546;733.0119767189026;459.9835227858275;757.9284774065018;442.1704543828964;72.679;True;InterTrial
1434;703.0881314277649;528.251228094101;741.9867552518845;516.4849266409874;728.3549590110779;503.2177081108093;763.5244852900505;484.62905395030975;732.7689172029495;459.62876611948013;757.9901319742203;445.3893538713455;72.86;True;InterTrial
1437;697.9817521572113;523.870671376586;739.5830582380295;516.6493081450462;727.6752262115479;503.2240481376648;760.027783870697;491.0834832787514;733.0179845094681;459.27851992845535;760.3769764900208;446.599570274353;73.04;True;InterTrial
1440;692.6065395474434;512.777220249176;736.2252271175385;511.0042791366577;727.3200693130493;501.350137591362;758.3445422649384;493.7990564107895;733.4317629337311;459.5573647618294;762.1615357398987;445.8398548364639;73.221;True;InterTrial
1443;686.3314743041992;507.6145443022251;726.2238137722015;506.9724453687668;724.7356631159782;505.2426829338074;760.119794845581;494.7464118003845;733.6380195617676;459.2612317800522;762.1141004562378;447.5334906578064;73.4;True;InterTrial
1446;674.7290389537811;497.7991075515747;710.1557614803314;507.92783146351576;700.5359653830528;489.9649031162262;759.2159321308136;494.65618109703064;734.360297203064;460.41621893644333;764.299784630537;453.1114898920059;73.581;True;InterTrial
1449;671.7140336036682;486.50127625465393;711.7980604171753;508.03629456087947;700.4002943634987;485.37821769714355;756.9999344944954;497.03647017478943;734.1418874263763;459.46871453523636;761.0882263183594;458.4638695716858;73.76;True;InterTrial
1452;656.6753523349762;484.1177659109235;;;700.073291786015;484.28318110108376;730.0426625013351;502.18915820121765;733.078745007515;459.5563117861748;756.9767668247223;466.907949924469;73.941;True;InterTrial
1455;645.6522252559662;481.10206937789917;674.543823838234;496.71297216415405;699.6620486676693;483.95468590036035;726.5029394626617;503.26817417144775;712.0104374885559;460.28460973501205;748.9862629175186;473.4550542831421;74.123;True;InterTrial
1458;648.3383884429932;471.19231724739075;676.6928906440735;498.995822429657;687.3461747169495;473.5438199043274;727.9239284992218;501.71196246147156;713.1301698684692;461.41918098926544;746.0368610620499;474.36167442798615;74.303;True;InterTrial
1461;647.2536222934723;460.68118876218796;674.5136963129044;498.19052267074585;672.8974685668945;465.26030349731445;723.9806767627597;501.71975088119507;713.0718402862549;460.2629169225693;741.28673350811;474.5675275325775;74.468;True;InterTrial
1464;645.4052504301071;440.72826409339905;675.8130403757095;496.7028875350952;672.387933254242;457.3573157787323;691.8785820230842;499.73080483078957;712.6544451713562;460.1501658409834;732.5199416875839;482.798734664917;74.649;True;InterTrial
1467;648.0686058998108;422.54185461997986;662.1923015117645;459.3946447968483;674.2545226812363;457.74201917648315;690.6636847257614;498.26835584640503;712.2391276359558;460.4659025967121;726.0135109424591;487.1877760887146;74.831;True;InterTrial
1470;667.2105057835579;418.82083237171173;661.5128633975983;452.3467333316803;672.8164262771606;451.8540684580803;691.173397064209;498.0722224712372;712.9848721027374;460.3213213980198;724.0119077917188;487.29222226142883;75.009;True;InterTrial
1473;680.8114495277405;411.8867384046316;660.6234322786331;451.1975901722908;690.1217246055603;433.4837110042572;690.6769045591354;497.58259558677673;712.8834104537964;459.657331854105;721.2660086154938;488.4064257144928;75.189;True;InterTrial
1476;680.9999442100525;395.4436120390892;665.1760363578796;450.4435807466507;692.338337212801;415.33139276504517;689.936863899231;495.57543087005615;713.2155351638794;461.7618260383606;717.354111790657;486.69656229019165;75.37;True;InterTrial
1479;679.1061465740204;377.87336778640747;663.3283414840698;445.2349601984024;691.5199201107025;410.3117951154709;670.0954594612122;461.026554107666;713.1752400398254;461.5021905899048;701.7436052560806;482.28669011592865;75.549;True;InterTrial
1482;676.9499391317368;357.58750903606415;670.3950798511505;396.3935625553131;692.1271132826805;409.72622776031494;669.418294429779;458.7975286245346;712.1615326404572;439.1620533466339;698.6293717622757;465.3874161243439;75.73;True;InterTrial
1485;668.6435267925262;352.1528580188751;664.5849771499634;389.0495353937149;692.4365175962448;407.30329728126526;672.9944868087769;458.8446236848831;711.5961215496063;415.2897398471832;700.7514780759811;451.5610249340534;75.923;True;InterTrial
1488;650.1211949586868;342.02139353752136;663.8148107528687;387.535548299551;672.7927289009094;360.5616612434387;665.4827558994293;418.82540714740753;708.014612192288;408.4090337753296;698.9922300577164;439.676317691803;76.105;True;InterTrial
1491;631.6417417526245;341.0068789720535;663.2985544204712;383.8974151611328;666.4161117076874;360.9601492881775;664.3773605823517;414.3274998664856;706.3759639263153;405.51674497127533;691.9603746645153;430.42524552345276;76.285;True;InterTrial
1494;618.3360755443573;332.37592881917953;637.9456313848495;358.27834010124207;667.148872256279;362.47407841682434;663.9280385971069;414.5081262588501;700.5554277300835;390.9234621524811;689.5931217670441;417.1980080604553;76.465;True;InterTrial
1497;607.5400767326355;325.07203924655914;626.436939239502;356.58271276950836;;;663.5252616405487;405.91593968868256;678.1441986560822;358.9730350971222;687.0849285125732;394.3676868677139;76.63;True;InterTrial
1500;593.9376654624939;305.124431848526;625.3010070323944;353.4779725074768;619.134509563446;315.3404897451401;634.5257171392441;373.4615776538849;675.515959918499;357.79164254665375;670.8108768463135;386.4172579050064;76.797;True;InterTrial
1503;579.3776770234108;275.7493452131748;593.3729903697968;305.9680190086365;619.9939938429743;315.10876393318176;632.4989347457886;370.4794558286667;649.8875727653503;326.88573360443115;656.6778199672699;364.6288775205612;76.977;True;InterTrial
1506;568.3718972206116;257.51522946357727;582.5932846069336;294.8967695236206;;;626.4753118753433;358.07881927490234;639.079877614975;309.13307523727417;645.2336906194687;344.03019618988037;77.158;True;InterTrial
1509;560.8267810344696;237.24401378631592;580.314969420433;289.9245765209198;588.1275029033422;251.43177795410156;588.0746735557914;306.70394814014435;636.7641755342484;306.1765071153641;625.4065496921539;330.07686269283295;77.336;True;InterTrial
1512;541.8177552223206;217.40385508537292;558.0273721218109;252.42017778754234;590.3368647098541;250.68360674381256;587.9156308546662;302.6928241252899;612.0613234601915;253.63175761699677;622.5753273963928;297.82004475593567;77.517;True;InterTrial
1515;541.2849899530411;228.07642003148794;558.7965307235718;248.22537875175476;580.7679127454758;239.75224542617798;588.9473258256912;303.48273515701294;610.8499047756195;251.06321841478348;627.9012563228607;297.43046832084656;77.701;True;InterTrial
1518;527.5123591423035;266.51080203056335;554.428584933281;265.50209856033325;553.7473089694977;249.23607397079468;588.8138678073883;303.8883571624756;611.6836208999157;251.84114116430283;626.1228638887405;294.30120491981506;77.864;True;InterTrial
1521;496.7365622520447;259.5753524303436;;;534.1422641277313;252.42360973358154;584.3756647109985;297.6008677482605;603.6508376002312;251.37707030773163;607.8624024391174;279.2127060890198;78.044;True;InterTrial
1524;457.81288719177246;253.44581019878387;498.583175778389;263.8597435951233;497.02133440971375;238.14215111732483;530.3949415683746;272.96563482284546;539.2978519201279;232.82737684249878;567.4791305065155;254.78051805496216;78.225;True;InterTrial
1527;447.629118680954;264.6167187690735;497.65187668800354;264.9077088832855;468.0450019426644;251.42553293704987;529.4986310005188;273.5549900531769;537.4725358486176;232.1206865310669;557.0453970432281;252.6745758652687;78.405;True;InterTrial
1530;414.3050880432129;256.6624901294708;441.8481659889221;268.78371411561966;464.8140182495117;249.6446716785431;521.816771030426;271.05407524108887;487.2993321418762;229.21197187900543;526.7277743816376;245.50524365901947;78.586;True;InterTrial
1533;381.663157582283;248.74637126922607;434.711434841156;267.22922921180725;418.68556666374207;235.4145731329918;480.0811405181885;270.11765241622925;469.9495071172714;228.67800343036652;501.69017148017883;246.5092577934265;78.765;True;InterTrial
1536;360.05349349975586;235.91847783327103;401.3061203956604;257.2304747104645;401.3763132095337;231.11421298980713;445.91386687755585;269.6818906068802;466.5546807050705;228.07994820922613;477.26652359962463;251.34006786346436;78.946;True;InterTrial
1539;346.1761626005173;230.17483520507812;380.36500573158264;248.8922882080078;401.04506731033325;229.7077181339264;442.01704573631287;265.36182284355164;418.7477626800537;214.3449947834015;460.00789196603;235.02167546749115;79.126;True;InterTrial
1542;335.3162131309509;216.9577956199646;381.60567593574524;249.10020399093628;370.1092916727066;206.4331293106079;428.77929800748825;252.08972020447254;415.02170181274414;211.86417703330517;450.05356085300446;227.46038275957108;79.307;True;InterTrial
1545;329.47754073143005;220.08840591460466;;;363.5938760638237;203.9284618794918;398.877014875412;241.76972651481628;413.75292801856995;209.09733128547668;437.47612500190735;224.12632584571838;79.488;True;InterTrial
1548;341.20634150505066;250.7490245103836;368.3339400291443;243.9171205535531;363.34191232919693;204.23886460065842;403.5204147398472;234.91186499595642;373.89746391773224;187.45964896678925;415.81316900253296;198.80085611343384;79.669;True;InterTrial
1551;362.16607117652893;274.9765635728836;369.59642720222473;242.08929932117462;344.0298902988434;246.10379886627197;393.64594411849976;228.4456862807274;372.8476047515869;185.02787923812866;403.37134313583374;188.38827455043793;79.849;True;InterTrial
1554;359.2327160835266;285.3881404399872;369.39176964759827;245.96740531921387;347.8669957369566;248.80463027954102;389.9151260852814;226.4043105840683;347.02253127098083;222.12140011787415;379.26806765794754;192.33177947998047;80.03;True;InterTrial
1557;377.8902325630188;278.6482229232788;374.9695122241974;259.49911773204803;346.9061897993088;255.98874235153198;387.0443021059036;223.89977359771729;338.2936133146286;236.49729451537132;359.95672607421875;192.05229830741882;80.21;True;InterTrial
1560;388.82791489362717;277.1376060247421;375.2778170108795;257.10755586624146;362.8162999153137;268.7775064110756;383.555148601532;221.9637303352356;338.23899149894714;235.37600708007812;355.52169010043144;196.2127964347601;80.39;True;InterTrial
1563;401.8243374824524;283.61780020594597;375.0417411327362;257.6386833190918;363.73896741867065;268.71679252386093;384.9583625793457;220.73166501522064;339.0100359916687;235.78177325427532;350.5280339717865;199.34651064872742;80.571;True;InterTrial
1566;217.55346632003784;670.5323786735535;397.06798803806305;267.10968428850174;365.0608787536621;268.8658455610275;386.38760340213776;220.76262199878693;338.87738597393036;239.0237591266632;345.6232841014862;205.97958970069885;80.751;True;InterTrial
1569;218.14817309379578;670.8880786895752;399.7832591533661;281.0933713912964;366.19966673851013;270.8341097831726;383.9616131782532;221.14477348327637;350.9371817111969;262.3329827785492;344.7454948425293;212.13569177687168;80.931;True;InterTrial
